name,cat,reason,degree,fam,cooc,mentions
¿Tu forma de afrontar las dificultades te ayuda o te perjudica?,1,clean,2,0,0,1
Pioneers Are Still Needed,1,clean,2,0,0,1
Cómo aprender verdaderamente,1,clean,2,0,0,1
Las necesidades de la Marina y de nuestra familia,1,clean,2,0,0,1
The Bottom Falls Out,1,clean,3,0,0,1
El guardar el día de reposo,4,spanish_verb,2,0,0,1
Tyler’s Name Tag,1,clean,2,0,0,1
The Gospel of Happy Endings,1,clean,2,0,0,1
Ezequiel 37: La Biblia y el Libro de Mormón testifican de Jesucristo   ,1,clean,25,0,0,1
July 7–13: “Great Shall Be Their Reward and Eternal Shall Be Their Glory”: Doctrine and Covenants 76,5,overlong,41,0,0,1
"Hebrews 11, Part 1",1,clean,19,0,0,2
DOCTRINAL DEVELOPMENT AT NAUVOO--THE KINGDOM OF GOD AND THE,1,clean,3,0,0,1
Talking with Members about Gender,1,clean,9,0,0,1
Ningún sacrificio es demasiado grande,4,spanish_verb,2,0,0,1
Hechos 1,3,scripture_ref,33,0,0,1
6: Administrar la rentabilidad de mi negocio,1,clean,2,0,0,1
"“I Stand at the Door, and Knock”",5,starts_nonword,15,0,0,1
Lección 34: Evalúa tu aprendizaje 2: Doctrina y Convenios 6–19,1,clean,7,0,0,1
Doctrine and Covenants 58–59,1,clean,19,0,0,1
Abide with Me!,1,clean,5,0,0,1
Juntos para siempre,1,clean,3,0,0,2
“Una aguja no era nada comparada con un clavo”,5,starts_nonword,2,0,0,1
¡Voy a morir!,1,clean,2,0,0,1
¿Lo comprendería él?,4,spanish_verb,2,0,0,1
"Healing, Wholeness, and Repentance in Acts 3",1,clean,3,0,0,1
The Sarape,1,clean,2,0,0,1
Beyrout.--Protestant college and schools.--Embark for,1,clean,4,0,0,2
Proclamation Of The Twelve Apostles,1,clean,2,0,0,1
Choose the Right Way,1,clean,5,0,0,2
¿Qué regalos celestiales son especiales para ti?,4,spanish_verb,2,0,0,1
Gospel Learning and Teaching,1,clean,9,0,0,1
Will Heavenly Father always answer my prayers?,1,clean,2,0,0,1
New Church History Library to Be Constructed,1,clean,1,0,0,1
"¡Oh, no! ¿Y ahora qué?",4,spanish_verb,1,0,0,1
The Words Of The Song,1,clean,2,0,0,1
Tempted to Lie,1,clean,2,0,0,1
Luke 5,3,scripture_ref,2,0,0,1
Primary Child Lays Royal British Legion Wreath,1,clean,2,0,0,1
Conceder a la fe el beneficio de la duda,1,clean,2,0,0,1
Agradecido por la obra misional,4,spanish_verb,1,0,0,1
Section 52,1,clean,2,0,0,1
¿Por qué a mí?,4,spanish_verb,2,0,0,1
Éxodo 19: “Mi especial tesoro” ,1,clean,25,0,0,1
Los dones espirituales que se otorgan a un presidente de estaca,1,clean,2,0,0,1
Sabía que estaba protegida,4,spanish_verb,2,0,0,1
Padres solteros que esperan un bebé,4,spanish_verb,3,0,0,1
Recibir un testimonio del Espíritu Santo,1,clean,2,0,0,1
A “Bonjour” Connection at the Kinshasa Temple,1,clean,2,0,0,1
Habilidad: Pensar con anticipación: Responder con las enseñanzas proféticas a las inquietudes de los alumnos,5,overlong,6,0,0,1
Luke 20,3,scripture_ref,2,0,0,1
Los miembros misioneros,1,clean,2,0,0,1
¿Cómo puedo pedir a mis amigos que no hablen de manera descortés ni inapropiada de otras personas?,5,overlong,1,0,0,1
The Race Is Not to the Swift nor the Battle to the Strong,1,clean,2,0,0,1
The Anomaly: Elliott West’sContinental Reckoningand its Latter-day Saints,1,clean,2,0,0,1
The Eternal Ministry of Christ,1,clean,2,0,0,1
1 Corinthians 15:13–28,1,clean,24,0,0,2
Génesis 39: Vencer la tentación,1,clean,21,0,0,2
Lesson 102—Doctrine and Covenants 88:51–95: “Draw Near unto Me and I Will Draw Near unto You”,5,overlong,23,0,0,1
Modelos y principios para elevar la visión de la obra misional,1,clean,2,0,0,1
¡No quiero ser diferente!,1,clean,2,0,0,1
Un fundamento firme: Cómo enseñar a los hijos la proclamación sobre la familia,1,clean,2,0,0,1
Six Days after Baptism,1,clean,2,0,0,1
Guarda los mandamientos,1,clean,1,0,0,1
Special Witness: Getting to Know Elder Richard G. Scott,1,clean,1,0,0,1
"Sé fuerte, sé saludable, sé inteligente",4,spanish_verb,2,0,0,1
Jeremiah 1–3; 7; 16–18; 20,1,clean,79,0,0,1
