dirty_id,dirty_name,clean_id,clean_name,type,pattern
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333538,“Abraham Kaleimahoe Fernandez,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:254897,Abraham Kaleimahoe Fernandez,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333574,“The Mormon Church on Trial,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255029,The Mormon Church on Trial,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333596,“Marie,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:99929,Marie,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333604,“Anna Karine Pedersdatter,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255093,Anna Karine Pedersdatter,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333611,“George Franklin Richards,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255130,George Franklin Richards,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333613,“Watchman,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:50793,Watchman,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333737,“Alma W. Richards,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255492,Alma W. Richards,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333753,“Junius Romney and the 1912 Mormon Exodus,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335576,Junius Romney and the 1912 Mormon Exodus,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333792,“Rafa,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255616,Rafa,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333872,BHI. Tema:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333352,BHI. Tema,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333900,“Hyrum M. Smith,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:88750,Hyrum M. Smith,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333905,BHI. 25.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334108,BHI. 25,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333906,“Calvin S. Smith,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255940,Calvin S. Smith,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333955,“Hui Tau,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:256102,Hui Tau,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333974,“Armenian Exodus,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:256182,Armenian Exodus,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333996,“aceptaré,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333971,Aceptaré,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334021,“Ku Klux Klan,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334004,Ku Klux Klan,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334128,“Sprechen Sie Portugiesisch,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:256634,Sprechen Sie Portugiesisch,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334173,“Sugar House Ward,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:331215,Sugar House Ward,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334370,“Paul,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26863,Paul,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334371,“Pete,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:109281,Pete,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334418,BHI. 8.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333808,BHI. 8,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334423,“Margarito Bautista,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:257489,Margarito Bautista,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334533,“Hill Cumorah Pageant,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:697777,Hill Cumorah Pageant,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334658,“Claudio Martins dos Santos,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334670,Claudio Martins dos Santos,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334812,“Social Outsiders,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:258635,Social Outsiders,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334848,“Relief Society President Experiences,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:258743,Relief Society President Experiences,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334859,“Arnold Friberg,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:104784,Arnold Friberg,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334860,“John Philip Dalby,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:258779,John Philip Dalby,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334917,“McKay,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76259,McKay,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334929,“Famille Fargier,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:258974,Famille Fargier,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334936,“Czechoslovak Mission,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:258600,Czechoslovak Mission,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335004,“Pres,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:120272,Pres,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335050,“Memoirs,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255637,Memoirs,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335051,“Memoirs,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333803,Memoirs,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335225,“Emma Lucy Gates,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:254771,Emma Lucy Gates,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335313,J. Reuben Clark:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76104,J. Reuben Clark,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335412,“President McKay Shook This Old Black Hand,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335011,President McKay Shook This Old Black Hand,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335455,Fundamentalism and American Culture:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334036,Fundamentalism and American Culture,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335478,Roger P.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:428801,Roger P,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335536,The Mormon Church on Trial:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:255029,The Mormon Church on Trial,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335753,“Building Program,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:261000,Building Program,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335769,“Dedicatory Prayer,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:222731,Dedicatory Prayer,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335795,“Anote,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:170408,Anote,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335834,“Woodworth,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:230748,Woodworth,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335849,“Personal History,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:261336,Personal History,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335965,“Correlation,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:123887,Correlation,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:335994,“Ruth,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26918,Ruth,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336029,“Merthyr Tydfil,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:261924,Merthyr Tydfil,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336043,“Hermano Macey,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336041,Hermano Macey,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336065,“está,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:9001,Está,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336096,“Geoff,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:261772,Geoff,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336119,“Priesthood Correlation,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262218,Priesthood Correlation,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336229,“Hwang Keun Ok,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262402,Hwang Keun Ok,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336233,“Hwang,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:260098,Hwang,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336271,“Johnson,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:83201,Johnson,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336298,“Summary Report,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338329,Summary Report,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336300,“Hugh Winder Nibley,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262672,Hugh Winder Nibley,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336305,“Geschichte,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:266925,Geschichte,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336395,“Eugene,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:92091,Eugene,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336398,“Ruffin Bridgeforth,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262724,Ruffin Bridgeforth,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336404,“Darius,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26031,Darius,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336411,“Definitivamente,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:151131,Definitivamente,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336431,“Deberías,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:184707,Deberías,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336503,templo 19.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336013,templo 19,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336538,“Mary S. Kemp,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:263265,Mary S. Kemp,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336607,“Cíñete,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:15364,Cíñete,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336622,“Pres,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262766,Pres,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336636,“My Personal Rubicon,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:263541,My Personal Rubicon,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336679,BHI. Temas:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:333958,BHI. Temas,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336709,“Jerusalem Center,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:741842,Jerusalem Center,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336714,“Jerusalem,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5654,Jerusalem,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336746,“Enduring Believers,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:261019,Enduring Believers,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336751,“Qué,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:15946,Qué,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336832,“Sabía,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149486,Sabía,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336855,“Spencer W. Kimball,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38264,Spencer W. Kimball,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336890,“Ezra Taft Benson,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76435,Ezra Taft Benson,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336916,“BYU,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:162029,BYU,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336953,“Mirad,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:11145,Mirad,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336954,“Complacer,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:596306,Complacer,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337056,“Historical Report,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336022,Historical Report,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337097,“Vuelvan,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:170069,Vuelvan,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337111,Zaire’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:106819,Zaire,place,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337113,“¿Por,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:344253,¿Por,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337124,“Mistolar,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:119435,Mistolar,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337130,Iglesia 34.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:330180,Iglesia 34,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337176,BHI. 21.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:334382,BHI. 21,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337295,“Muchísimo,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:319173,Muchísimo,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337331,“Evítenla,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:183360,Evítenla,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337411,“Permanezcan,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:161358,Permanezcan,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337493,BHI;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:332625,BHI,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337507,“Palabras,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:171587,Palabras,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337509,“Marjorie Hinckley Dies,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:265801,Marjorie Hinckley Dies,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337551,“Madeleine Milestone,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:265927,Madeleine Milestone,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337632,“Informe,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:9625,Informe,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337694,“Temas,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:178183,Temas,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337697,“Juventud de Israel,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:311702,Juventud de Israel,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337707,“Exclamación de Hosanna,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:183923,Exclamación de Hosanna,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337708,“Hosanna Shout,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:137520,Hosanna Shout,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337769,Would-Be Saints:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:427769,Would-Be Saints,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337917,“Preaching,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:693099,Preaching,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:337969,Michael A.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850862,Michael A,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338169,Chieko N.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:428802,Chieko N,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338191,“History of Mormon Exhibits in World Expositions,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:336347,History of Mormon Exhibits in World Expositions,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338646,“Confía,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:183128,Confía,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338804,“Protegernos,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:326083,Protegernos,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338805,“Confiar,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:161807,Confiar,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338914,” ¿Has,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:11631,¿Has,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338991,Isaías Isaías,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:8972,Isaías,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339217,“Afrontar,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:421042,Afrontar,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339366,“Trinidad,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:408590,Trinidad,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339486,“¿Creo,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:151095,¿Creo,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339659,“Profundizar,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339364,Profundizar,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339743,Gospel Truth:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:110871,Gospel Truth,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339758,” ¿Alguna,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:9379,¿Alguna,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339760,“Cuídate,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:15069,Cuídate,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339785,“Descansar,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:11388,Descansar,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339853,‘Anti-Nefi-Lehi,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:11656,Anti-Nefi-Lehi,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339892,“Leales,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:176245,Leales,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:339982,“Instruye,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:427344,Instruye,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:340417,“Salvador,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:8176,Salvador,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:340548,“Nuestro Buen Pastor,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:218156,Nuestro Buen Pastor,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:340729,“Conversión,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26110,Conversión,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:340740,Mormón Mormón,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26750,Mormón,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341161,“Transmisión,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:9843,Transmisión,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341194,“Recuerdo,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148876,Recuerdo,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341246,“Presten,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149116,Presten,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341247,“Amanda,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:152911,Amanda,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341547,Doctrina y Convenios 2;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:299492,Doctrina y Convenios 2,scripture_reference,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341644,“Recursos,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:309704,Recursos,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341802,“Alcen,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:13587,Alcen,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:341930,“¿Has,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:11631,¿Has,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342072,“Milenio,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:10597,Milenio,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342114,“Comenzarás,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:13836,Comenzarás,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342357,Jesucristo Jesucristo,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26512,Jesucristo,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342524,“Dediquen,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:303917,Dediquen,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342901,“Preguntas,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:8955,Preguntas,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342921,Actividad B:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:340617,Actividad B,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:342965,“Valientes,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:8283,Valientes,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343081,“Juramento,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:10619,Juramento,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343239,“Benditos,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:11300,Benditos,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343320,“Portadores,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343279,Portadores,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343358,“Señor de Sabaot,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:14418,Señor de Sabaot,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343515,Campamento de Israel:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:13671,Campamento de Israel,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343860,“Investidura,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26195,Investidura,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:343936,“Matrimonio,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:9628,Matrimonio,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:344062,“Seguir,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:9394,Seguir,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:344152,‘Después,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:8469,Después,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:344216,“El Cristo,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:16040,El Cristo,person,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:344231,‘La Familia,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:152266,La Familia,place,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:344282,Actividad A:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:338387,Actividad A,people,trailing_punct
