name,cat,reason,degree,fam,cooc,mentions
Rousselene,1,clean,73,0,25,6
Run,1,clean,127,0,59,16
Mark 8:21,3,scripture_ref,32,0,8,3
“Grandison,5,starts_nonword,177,0,107,4
Maghrib Arabic,1,clean,24,0,9,1
"Nicolas Watbled, Salies de Béarn, France",1,clean,2,0,0,1
Ghana Accra,1,clean,398,0,207,4
Janeth,1,clean,38,0,18,2
Philip R. Webb,1,clean,159,0,66,15
Mormonismâs,1,clean,82,0,26,6
Spencer W. Kimball Ensign,1,clean,44,0,20,2
eebo,4,single_lowercase,39,0,10,1
Timothy 4:12–16,1,clean,90,0,26,24
Matthew 26:22,1,clean,366,0,114,104
proceedeth,4,single_lowercase,506,0,140,120
Alma 43:2,3,scripture_ref,248,0,75,82
Sally Colburn,1,clean,125,0,41,1
Charles Dickens’s,2,possessive,36,0,14,2
Isaac Lea,1,clean,42,0,16,1
“Easter”,5,starts_nonword,67,0,25,21
Jacob 4:8–10,3,scripture_ref,146,0,47,42
William Hamblin,1,clean,1355,0,487,122
Lucas 8:2–3,3,scripture_ref,47,0,25,5
Ezekiel 40:5,1,clean,146,0,41,40
Mercer,1,clean,197,0,145,2
Pedro. Cristo,1,clean,46,0,27,4
Anticristo,1,clean,197,0,76,44
Göppingen,1,clean,121,0,52,1
Matthew 25:14–30,1,clean,848,0,246,230
Dr. White,1,clean,63,0,34,1
D. J. Larsen,1,clean,189,0,66,42
F. Nau,1,clean,93,0,37,1
Marianne Hansen Rencher,1,clean,8,0,0,4
25]Llewelyn McKay,1,clean,62,0,31,1
Jane Bicknell,1,clean,68,0,15,4
Lu 9:57-62,1,clean,4,0,0,1
Ken,1,clean,1119,0,416,80
Crispin Louis-Fletcher,1,clean,39,0,13,9
Alma 46:11 Moroni,3,scripture_ref,26,0,10,12
"Mary of Magdala?""--The Apostles",5,unbalanced_quotes,31,0,11,1
bateador pegó,1,clean,10,0,7,1
David R. Hanks,1,clean,4,0,0,2
33]James E. Talmage,1,clean,98,0,35,8
Louise Paulsen Manning,1,clean,213,0,191,2
Ferris,1,clean,781,0,297,16
Prophet Moroni,1,clean,21,0,5,1
David Wilding,1,clean,235,0,124,3
Patricia Moreira,1,clean,51,0,20,6
Reiches,1,clean,102,0,48,1
1829Martin Harris,1,clean,43,0,13,3
Dioderus Siculus,1,clean,69,0,16,11
Han Yung Hee,1,clean,47,0,22,1
J. T. Greene,1,clean,93,0,35,2
patriarchal authoritarian strand,1,clean,24,0,15,1
James 2:23,1,clean,778,0,262,220
Júntate,1,clean,22,0,12,4
Marshal Nickel,1,clean,23,0,12,3
Alma 1:2,3,scripture_ref,212,0,66,62
באדם ba’adam ],1,clean,21,0,8,6
Katarina B.,1,clean,41,0,19,6
Luego Eliza,1,clean,63,0,28,1
nty</i,4,single_lowercase,46,0,26,3
OMNISCIENCE,1,clean,31,0,8,1
Cesar Aedo,1,clean,34,0,12,1
"spoken:--""For",5,unbalanced_quotes,18,0,8,1
A.H. Sayce,1,clean,108,0,40,6
ii.8,4,single_lowercase,103,0,33,2
Monte Joseph Brough,1,clean,94,0,85,1
embrace.¹³,2,footnote_suffix,18,0,9,1
Alma chapter III,1,clean,31,0,15,3
Tuleil-el-Ful,1,clean,81,0,26,25
Harith bin Hilza,1,clean,118,0,51,3
I. Abrahams,1,clean,190,0,64,2
chapter xxix,1,clean,50,0,22,1
Mary McKune,1,clean,137,0,67,7
Hugh T. Reid,1,clean,174,0,66,2
Jeffrey Stackert,1,clean,97,0,36,5
Cosa,1,clean,15,0,10,1
Hosea 2:19,1,clean,39,0,19,8
Bob Smith’s,2,possessive,37,0,14,1
Bishop Ara Call,1,clean,23,0,10,1
Eze 23:11,1,clean,31,0,7,1
J. S.,1,clean,649,0,291,16
Orbis Catholicus,1,clean,243,0,119,4
zedekiah Zedekiah,2,duplicated_word,78,0,54,1
Ezekiel 13:6,1,clean,208,0,58,89
Salvador El Salvador,1,clean,41,0,18,10
Mark 10:19,3,scripture_ref,600,0,200,202
José A. Moscão,4,spanish_verb,42,0,13,6
Izhar,1,clean,3193,6,1280,738
R. Fabián Barraza,4,spanish_verb,28,0,20,1
Reading Beasley-Murray,1,clean,75,0,30,2
Catalina Channel Swimming Federation,1,clean,61,0,28,15
Kibzaim Two,1,clean,52,0,19,6
Ezequiel 33:7–10,3,scripture_ref,34,0,14,8
J. P. Louw,1,clean,38,0,10,2
Bernard Ramm’s 1964,1,clean,74,0,37,4
Enrique Falabella,1,clean,71,0,36,9
Frédéric T. Riemer,1,clean,141,0,124,2
Roy Prete,1,clean,31,0,16,1
Rama Liniers,1,clean,46,0,26,1
Samuel Swartwoutâs,1,clean,29,0,12,1
Brynn Wengler,1,clean,41,0,12,10
Journals of L. John Nuttall,1,clean,28,0,14,1
Theron Borup,1,clean,57,0,16,15
Numb 32:12,1,clean,63,0,31,14
Atonement Central,1,clean,52,0,11,5
Alma 46:40.316-30,3,scripture_ref,89,0,14,29
Handly,1,clean,43,0,24,2
Jebel Mar Elyas,1,clean,66,0,30,9
Martha Ann Nephew Willie Pierce,1,clean,74,0,62,1
Edevanir Leopoldino,1,clean,37,0,20,1
Bishop Perowne's,2,possessive,7,0,0,1
Relegating Joseph’s,2,possessive,24,0,7,1
Samuel E. “Acquisition of Property,1,clean,121,0,51,1
Castle Valley,1,clean,32,0,13,1
Communing,1,clean,32,0,15,1
John 21:19,3,scripture_ref,380,0,143,100
William B. Eerdman’s,2,possessive,135,0,44,19
Henry Bigler,1,clean,248,0,82,7
”¹⁰ Sadly,5,starts_nonword,22,0,10,1
Paula Tapola Aura,1,clean,89,0,22,2
Bendigan,1,clean,37,0,23,1
John 8:31–36,3,scripture_ref,43,0,12,11
whosoever killeth,1,clean,229,0,71,83
Nuestro Egoísmo,1,clean,14,0,7,4
Elizabeth Ramsey,1,clean,68,0,32,1
Church Becky,1,clean,33,0,10,3
“Estaca,5,starts_nonword,27,0,8,7
Lucas Lucas 16:1–13 Acontecimiento,1,clean,87,0,36,44
Paige Marriott,1,clean,2,0,0,1
Cincuentenario Ward,1,clean,49,0,20,1
John 11:38–39,3,scripture_ref,24,0,13,6
Princeâ,1,clean,46,0,10,10
Hawaiian Mission History,1,clean,64,0,28,1
Mirriam,1,clean,28,0,14,1
Alexander Walter,1,clean,33,0,23,4
Columbia Jails,1,clean,69,0,31,1
Robert A. Cloward,1,clean,311,0,113,48
Kinsman-Redeemer,1,clean,77,0,16,17
Beth ku=,1,clean,40,0,23,1
T. Woodrow Huntamer,1,clean,20,0,7,4
“Church Growth and Lamanite Involvement,5,starts_nonword,34,0,13,1
Sister Wolf,1,clean,28,0,12,1
¿Recuerdan,1,clean,465,0,205,56
perdonaré,4,single_lowercase,50,0,22,5
King Tutankhamun,1,clean,70,0,23,1
Haight,1,clean,1865,0,819,80
all:25,4,single_lowercase,12,0,7,1
Presendia L. Huntington,1,clean,113,0,41,2
Adriaan de Buck,1,clean,158,0,70,4
Spaulding,1,clean,882,0,302,18
Quincy Wig,1,clean,43,0,15,1
Moseroth Bonds,1,clean,55,0,21,1
Matthew 5:48 Lesson,1,clean,17,0,10,3
doctrine;¹,4,single_lowercase,20,0,8,1
| Mrs Orson,5,starts_nonword,68,0,42,2
Propensión,1,clean,1,0,0,1
Literary 2,1,clean,50,0,22,1
Hagion Pneuma,1,clean,42,0,14,7
Tel Quel,1,clean,102,0,52,2
Mark 7:25,3,scripture_ref,42,0,22,5
Iron Age,1,clean,54,0,16,3
Jesse Vincent,1,clean,28,0,14,1
Tongues Gerrit W. Gong,1,clean,40,0,5,30
Mariela de Figueroa,1,clean,2,0,0,1
Así José,4,spanish_verb,11,0,5,1
agorazÅ,4,single_lowercase,25,0,10,5
JAMES WHITEHEAD,1,clean,32,0,15,1
Helaman 15:5,3,scripture_ref,73,0,19,21
Augusta Sebastenorum,1,clean,16,0,0,1
Luke 3:23–38,3,scripture_ref,249,0,112,38
cheth,4,single_lowercase,149,0,41,11
Mitulene,1,clean,53,0,21,1
Gentile Comes,1,clean,79,0,35,1
; sumpatheo,5,starts_nonword,9,0,0,1
Paul D. Feinberg,1,clean,61,0,33,1
Pauline Udall Smith,1,clean,73,0,29,2
Jahzeiah ja-ze'-ya,1,clean,4,0,0,1
Jesus Christ—“Whatsoever,1,clean,13,0,2,3
Charlotte S. Granger,1,clean,42,0,22,1
Pereció,4,spanish_verb,19,0,11,1
Manfred Heller,1,clean,41,0,10,1
John V. Pearson,1,clean,46,0,16,9
xv:8,4,single_lowercase,47,0,23,1
John 12:37,3,scripture_ref,361,0,153,99
Doughnuts,1,clean,24,0,10,1
Daisy Dukes,1,clean,35,0,13,2
Eze 27:13-24,1,clean,0,0,0,0
Nelson Staker,1,clean,20,0,5,1
Koblenz,1,clean,50,0,17,2
Gideon Ormsby,1,clean,206,0,183,1
Celebración,1,clean,141,0,47,10
Walmir Silva,1,clean,75,0,37,2
Gerhard von Rad,1,clean,474,0,199,21
Lawyer Hicks,1,clean,8,0,7,1
"id=""aside2_p2"">Andrew D. Olsen",5,html_fragment,27,0,12,1
Susan A. Calef,1,clean,76,0,27,9
Plauen,1,clean,38,0,15,1
Matthew 18:20 . 5,1,clean,26,0,6,2
Athenobius,1,clean,77,0,40,5
non-Mormon,4,single_lowercase,14,0,2,1
Big Sandy,1,clean,19,0,7,1
L. J. Revell,1,clean,71,0,40,1
D. Wirth,1,clean,124,0,35,3
O. Wolf,1,clean,8,0,0,0
David C. Braund,1,clean,178,0,73,4
Mosiah 18,3,scripture_ref,102,0,31,17
Luke Drake,1,clean,223,0,52,66
John the,1,clean,17812,0,4893,4708
A. D. 1638,1,clean,29,0,15,1
Shaina Sala,1,clean,57,0,26,2
"Ewald, Dillmann",1,clean,16,0,4,1
the Liu Shi,1,clean,20,0,9,1
Aunt Prescinda Kimball's,2,possessive,42,0,26,1
Devora,1,clean,104,0,51,3
John 21:3–4,3,scripture_ref,38,0,9,11
Angelina Grimké,4,spanish_verb,24,0,6,1
Juan 4:6–26 Isaías 53:3-5 Alma 7 Doctrina,3,scripture_ref,56,0,5,50
John 20:19–23,3,scripture_ref,128,0,53,37
Ednar Pacardo,1,clean,25,0,9,1
Jacob 7:2–22,3,scripture_ref,32,0,13,1
Joseph Story,1,clean,193,0,77,3
George Reynolds to Joseph F. Smith,1,clean,57,0,32,1
James R. Thompson,1,clean,45,0,23,1
Rib-addi,1,clean,1,0,0,1
Jeremiah 23:25,1,clean,24,0,6,10
Ardeth G. Kapp,1,clean,1494,0,563,118
Lensper Kalio,1,clean,25,0,6,1
Beit Jibrin (,1,clean,1,0,0,1
Matthew 4:1–10,1,clean,127,0,38,43
Exodus 30:33,1,clean,50,0,11,16
Joseph Grafton Hovey,1,clean,130,0,48,3
zech/7?lang,4,single_lowercase,26,0,10,7
Julio García,4,spanish_verb,28,0,15,2
Brazen Brazen - International,1,clean,1,0,0,1
Daniel Smith,1,clean,40,0,15,6
I. ANCIENT,1,clean,17,0,0,0
Jebel el-Qamar,1,clean,7,0,0,1
John R. Donahue,1,clean,555,0,207,31
Manius Sergius,1,clean,100,0,32,1
Maurer,1,clean,81,0,60,1
Abishua,1,clean,610,3,294,119
Eze 26:7,1,clean,70,0,24,1
Blake Miller,1,clean,147,0,62,2
Handkerchief han'-ker-chif,1,clean,46,0,11,1
Ancient Hebrew,1,clean,62,0,22,6
Gephyrun GEPHYRUN,2,duplicated_word,70,0,27,16
Psalm 12:7,3,scripture_ref,55,0,16,9
"Gary N., ed",1,clean,151,0,77,2
Hijos de Cristo,1,clean,252,0,117,3
John L. Haueter,1,clean,2,0,0,1
biographersâJoseph H. Spurrier,1,clean,53,0,24,1
Karl Frederik O.,1,clean,43,0,18,2
Carlos Paz Ward,1,clean,42,0,20,1
Alfonso Villa Rojas,1,clean,135,0,48,1
Abby Harding,1,clean,2,0,0,1
Bryan Wilson,1,clean,42,0,10,1
﻿(Russell M. Nelson,5,starts_nonword,60,0,19,7
Grandma Walker,1,clean,30,0,9,1
Thurlow Weed,1,clean,535,0,208,10
Masorete,1,clean,59,0,16,6
Pamela Ananta Barbosa da Silva,1,clean,15,0,4,2
John T. Fitzgerald,1,clean,163,0,64,6
Maander,1,clean,70,0,27,1
J. H. Kent,1,clean,88,0,31,1
Quoting Elder,1,clean,132,0,62,6
Larry Y. WilsonDe,1,clean,12,0,2,8
Relief Julie B. Beck Julie B. Beck Relief,1,clean,5,0,1,1
á½ á¼¥Î»Î¹Î¿Ï ÎºÎ±á½¶ á½ á¼á½´Ï,5,mojibake,36,0,9,2
Luke 10:1-11,3,scripture_ref,33,0,6,6
Bernardita Pamela Vivallo,1,clean,32,0,9,3
Samuel 19:18-23,3,scripture_ref,71,0,27,20
Distribuya,1,clean,85,0,25,12
Atonement.¹⁴,2,footnote_suffix,91,0,28,5
leis,4,single_lowercase,93,0,31,3
Deidre Nicole Green,1,clean,82,0,32,15
Luke 3:5 f.,3,scripture_ref,50,0,18,10
á¼¡ Î³á¿ ÎºÎ±ÏÏÎ¿ÏÎ¿ÏÎµá¿,5,mojibake,26,0,12,1
Job 9:1–4,3,scripture_ref,5,0,3,2
tsicheh,4,single_lowercase,1,0,0,1
ÏÏÎ¿ÏÎµÏ Ïá¿ ÎºÎ±á½¶ ÏÎ¬Î»Î¹Î½,5,mojibake,34,0,17,1
Gespräche Jesus,1,clean,93,0,45,2
J. H. Kurtz,1,clean,1,0,0,1
Levantar,1,clean,17,0,7,2
William Hutchinson,1,clean,135,0,58,3
Edificio Grandin,1,clean,31,0,12,1
Luke 12:24.,3,scripture_ref,82,0,29,25
Mark 8:27â16:20,3,scripture_ref,211,0,100,13
Jesus Ezra Taft Benson,1,clean,6,0,4,1
Malachi Matt,1,clean,147,0,93,43
KW Kawaiisu,1,clean,53,0,12,1
Sarah Kimball Sant,1,clean,81,0,39,1
Temple Worship,1,clean,24,0,14,1
Luke 12:49,3,scripture_ref,11,0,2,6
Alma 17-29,1,clean,26,0,9,12
Adam Goldstein,1,clean,182,0,83,2
Sister Boren,1,clean,35,0,8,10
letter:-- Joel H. Walker,1,clean,66,0,34,1
Rumores,1,clean,251,0,138,1
Kirtland Elders Quorum,1,clean,557,0,248,23
Eliphelehu,1,clean,125,0,69,22
Chili Kickers,1,clean,24,0,12,1
11th ed,1,clean,632,0,227,62
Romneys,1,clean,251,0,91,5
Sandiswa Mahlangabeza,1,clean,26,0,10,1
Channing Pollock,1,clean,53,0,17,6
Anna Christina,1,clean,85,0,40,2
domata agatha,1,clean,43,0,20,16
James 1:25–27,1,clean,79,0,21,36
“Pon aquí tu dedo,5,starts_nonword,36,0,14,7
Joshua 12:16,1,clean,64,0,22,21
Thomas Stamford,1,clean,191,0,80,2
Johan Bonno,1,clean,60,0,22,2
Maria Jane,1,clean,107,0,49,0
Susan Melina,1,clean,36,0,11,2
Nogales,1,clean,95,0,20,6
Ronald A. “Let,1,clean,132,0,64,1
brought low,1,clean,46,0,13,12
Benjamin D. Sommer,1,clean,418,0,177,29
H. Perry Clendennen,1,clean,117,0,46,1
Mark Stoneking,1,clean,64,0,18,1
Diana Tapfumanei,1,clean,39,0,13,2
Mary Anne Price,1,clean,68,0,27,1
sacerdocio,4,single_lowercase,670,0,272,129
Baste,1,clean,103,0,51,6
Recordaba,4,spanish_verb,31,0,17,1
Sconce,1,clean,247,0,84,10
Tami J. Creamer and Derena A. Bell,1,clean,2,0,0,1
Autoevaluación Piensa,1,clean,32,0,19,6
Ruth 3:11–12,3,scripture_ref,62,0,37,8
“I,5,starts_nonword,325,0,167,8
Na‘mein,1,clean,73,0,37,9
Gilmar Dias da Silva,1,clean,45,0,12,2
Rigdonites,1,clean,89,0,30,2
Promulgó,1,clean,28,0,10,4
Duncan McGlashan,1,clean,38,0,23,1
Darse,1,clean,21,0,9,3
Elisabet tenían,4,spanish_verb,32,0,23,1
Munson,1,clean,72,0,31,2
Hew Strachan,1,clean,107,0,35,2
S. Perry Lee,1,clean,145,0,48,15
PETER WHITMER,1,clean,115,0,46,4
Zeruah Stricken,1,clean,105,0,61,5
Alison Vevea,1,clean,33,0,15,2
jamás pude,4,spanish_verb,15,0,9,1
“Complacer,5,starts_nonword,44,0,23,2
Cardenal Wolsey,1,clean,49,0,31,2
Nature’s Priest,1,clean,29,0,16,1
Jericho jer'-i-ko,1,clean,7,0,0,1
Will Clawson,1,clean,10,0,4,1
Homenajes,1,clean,52,0,27,1
Brown |Rhoda North,1,clean,97,0,38,1
Peter’s “Gospel,1,clean,46,0,19,7
Amos 1:14,3,scripture_ref,121,0,35,35
35]Edward J. Kissane,1,clean,58,0,19,4
George Morey,1,clean,443,0,202,10
the Murder of the Prophet,1,clean,48,0,29,1
Filer,1,clean,55,0,17,2
Valle de Ochoa,1,clean,36,0,17,3
John 1 We Have Found,1,clean,55,0,21,12
William James escribió,4,spanish_verb,16,0,11,1
Archer against Wild,1,clean,13,0,3,1
Dorothy Hoogland,1,clean,104,0,43,2
Pronuncia,1,clean,66,0,29,11
Marita Korpela,1,clean,76,0,31,3
Magician maj'-ik,1,clean,76,0,20,1
Ebiasaph,1,clean,5594,2,2366,1229
E. W. Gurney Masterman,1,clean,131,0,50,1
Johann Wolfgang von Goethe,1,clean,483,0,193,65
Ahab AHAB,2,duplicated_word,66,0,29,14
Jim Bowen,1,clean,17,0,9,1
Marriner W. Journals,1,clean,153,0,63,2
Peter Chrysologus,1,clean,20,0,7,2
Charlotte Goodman McEwan,1,clean,348,0,214,1
Hawaiian Sisters,1,clean,47,0,19,1
George McCready Price,1,clean,56,0,21,1
P. J. Kennedy,1,clean,276,0,123,8
Gerardo Carbot-Chanona,1,clean,131,0,78,1
Child Stealing,1,clean,61,0,35,1
Elders Marion D. Hanks,1,clean,31,0,16,1
Jesus Christ James,1,clean,25,0,8,4
Adaucto P. Ocampo,1,clean,17,0,5,1
Gansly,1,clean,34,0,13,1
Joshua 11:16,1,clean,107,0,33,23
Prometheus Books,1,clean,99,0,40,1
Daniel W. Jones,1,clean,806,0,366,53
George D. Kamenov,1,clean,219,0,130,1
David G. Peterson,1,clean,130,0,45,15
Cotton COTTON,2,duplicated_word,62,0,17,10
chadhre theman,1,clean,0,0,0,0
Ancient Geocentric Astronomy,1,clean,41,0,23,2
Bardsley,1,clean,38,0,10,1
Flax FLAX,2,duplicated_word,44,0,9,22
needy,4,single_lowercase,52,0,15,23
divinos”¹. Somos,1,clean,24,0,12,1
Sukanya,1,clean,17,0,7,2
Zuinglio,1,clean,24,0,15,1
Gracchan,1,clean,4,0,0,1
Robert Smythe,1,clean,87,0,35,1
Matthew J. Gray,1,clean,91,0,41,1
TG Wages,1,clean,893,0,324,296
Birger A. Pearson,1,clean,204,0,86,16
Richard Williams,1,clean,38,0,14,3
Terrie Lynn Bittner,1,clean,2,0,0,1
Elders Carl J. Larsen,1,clean,42,0,17,1
Mele,1,clean,66,0,34,4
COINS,1,clean,136,0,38,2
Ruth Djuckey,1,clean,25,0,13,1
Matthew 23:13–36,1,clean,42,0,17,8
Jorge D. Arrevillaga,1,clean,237,0,189,4
tseninim,4,single_lowercase,38,0,12,1
wherein dwelleth righteousness,1,clean,70,0,18,33
Marie Madeline Cardon Guild,1,clean,52,0,26,2
Dan Baxter,1,clean,98,0,64,2
Nicholas Cole,1,clean,17,0,5,1
Ac 16:26,1,clean,39,0,7,1
Carol Burdett Thomas,1,clean,38,0,29,2
J. A. Loader,1,clean,32,0,14,2
Jesus’s kingdom,1,clean,40,0,18,6
Mormon Historian,1,clean,339,0,143,5
Luke 22:64,3,scripture_ref,51,0,19,16
llenó nuestro corazón,1,clean,33,0,20,1
Michael Bentley,1,clean,66,0,29,1
Peter Berger,1,clean,52,0,16,2
Principal Forsyth,1,clean,7,0,0,1
John III,1,clean,133,0,80,2
D1:76–81.It,1,clean,90,0,36,1
“Warren Cowdery,5,starts_nonword,79,0,31,15
MRB:176–79;JSP,1,clean,30,0,15,3
Sunny Hendry Hafen,1,clean,377,0,151,39
nachal kerith,1,clean,4,0,0,1
Geoffrey W.,1,clean,60,0,34,2
Holiness,1,clean,262,0,100,38
Titus 1:14,1,clean,73,0,22,16
Ann Witherington,1,clean,112,0,46,1
I. Horne,1,clean,35,0,11,1
hambrientas,4,single_lowercase,24,0,11,2
Elizabeth Dennistoun Wood Kane,1,clean,79,0,39,2
Mormon Cartoonist,1,clean,30,0,7,1
ELIJAH'S MEETING WITH OBADIAH,1,clean,18,0,10,1
James Allred,1,clean,1591,0,823,33
Rupp History,1,clean,38,0,13,2
Thessalonian Saints,1,clean,53,0,12,18
Emanuel Deutsch,1,clean,0,0,0,0
Philemon 3:5,1,clean,137,0,55,19
Lu 16:1-12,1,clean,56,0,16,1
c. 400,1,clean,65,0,17,20
Timon TIMON,2,duplicated_word,125,0,47,29
countries.â30,4,single_lowercase,51,0,13,2
escojo,4,single_lowercase,32,0,12,3
Sacred History,1,clean,94,0,23,9
Lu 22:7-38,1,clean,7,0,0,1
Matthew 27:54,1,clean,493,0,156,138
Demoss,1,clean,164,0,48,2
Moroni 7:21–25,3,scripture_ref,118,0,35,30
David L. Blach,1,clean,223,0,87,7
Por Allison Graham England,1,clean,2,0,0,1
Eze 42:7,1,clean,34,0,11,1
Mosiah 18:2,3,scripture_ref,247,0,64,96
24]Samuel Bennett,1,clean,56,0,23,5
von Jesus,1,clean,13,0,0,2
Solome Chapman,1,clean,45,0,32,1
John TaylorâThe Champion of Right,1,clean,77,0,40,1
Douglas A. Foster,1,clean,222,0,83,20
Beth-tappuah,1,clean,140,0,68,9
Former Relief Society Officer,1,clean,39,0,18,1
Bethsuron,1,clean,1,0,0,1
JOSEPH FALLS UPON BRIGHAM YOUNG,1,clean,37,0,13,1
Patch,1,clean,102,0,32,5
Alexandrinus Machamena,1,clean,61,0,29,1
Ruth C,1,clean,76,0,65,1
Vaticanus Magebos,1,clean,74,0,33,1
Karen Christensen,1,clean,83,0,30,2
Pahe,1,clean,23,0,11,1
Padre Eterno? ¿Cree,1,clean,73,0,30,7
ordinances?³,2,footnote_suffix,26,0,8,1
Stephen A. Douglas Papers,1,clean,57,0,22,1
Richard Hooker,1,clean,195,0,81,13
Covenant Formulary,1,clean,177,0,61,17
Frank Holland’s,2,possessive,28,0,16,1
"John C. Cameron, b.",1,clean,2,0,0,1
Lebeo,1,clean,88,0,51,6
Ellsworth lloró,1,clean,23,0,15,3
Judean Levite,1,clean,62,0,33,1
Obodas,1,clean,16,0,0,1
aph?s,4,single_lowercase,36,0,13,10
¿Prestarán,4,spanish_verb,19,0,10,3
H. C. King,1,clean,73,0,32,2
Abreviando,4,spanish_verb,55,0,18,10
Alma 46:24.,3,scripture_ref,33,0,13,12
Derrick Fields,1,clean,4,0,0,2
Monkman,1,clean,257,0,95,10
von Finkelstein Mountford,1,clean,28,0,10,1
Myra Hawke,1,clean,93,0,66,1
Su Cordero,1,clean,21,0,11,1
condescender¹²,2,footnote_suffix,29,0,13,1
Joktan,1,clean,3232,1,1326,706
hacer</em,4,single_lowercase,115,0,45,16
Elder Daniel Ankonu Abeo,1,clean,2,0,0,1
Akra,1,clean,331,0,108,38
Joseph 1,1,clean,109,0,39,12
Brent Metcalfe,1,clean,365,0,150,46
pu'rah,4,single_lowercase,1,0,0,1
Ashem Vohu,1,clean,1,0,0,1
Brothers Henry G. Sherwood,1,clean,53,0,26,1
responsibility.¹⁹,2,footnote_suffix,32,0,12,1
L. D. 1981,1,clean,92,0,42,1
Adam’s Rib,1,clean,66,0,22,14
Zaccur,1,clean,1510,0,787,209
Frustrated,1,clean,49,0,15,3
William B. Pace Collection,1,clean,197,0,51,5
ÏÎ¿Î¹Îµá¿ÏÎµ,5,mojibake,45,0,22,1
Benjamin of Tudela,1,clean,51,0,17,2
Robert M. Egan,1,clean,2,0,0,1
Joseph Clewes,1,clean,162,0,67,2
Matthew 27:30,1,clean,214,0,61,80
hogar”⁹. Tenemos,1,clean,35,0,14,7
Mark J. Baird,1,clean,83,0,42,1
Véase Robert J. Woodford,1,clean,53,0,30,1
Adieu,1,clean,424,0,174,15
Griswold,1,clean,62,0,25,1
Ezra 2:40 Hodaviah,3,scripture_ref,51,0,25,8
Byrant W. Rossiter,1,clean,26,0,11,1
ellos”⁴. Incluso,1,clean,32,0,14,1
Cornelia T. Bang Papers,1,clean,1129,0,428,8
Daniel xii:2.,1,clean,50,0,16,1
Cherubim,1,clean,231,0,109,1
Jean S. Call,1,clean,150,0,100,1
Elymas,1,clean,1068,0,390,220
Joshua 9:3-15,1,clean,83,0,28,21
Mourning Women,1,clean,111,0,83,4
Lu 23:50,1,clean,11,0,0,1
Jesusâ critique,1,clean,24,0,5,3
Abi-Hadad,1,clean,13,0,0,1
Matthew 9:25,1,clean,136,0,53,29
Phoebe Woodruff,1,clean,209,0,106,7
Cyperus Papyrus,1,clean,39,0,6,4
Seve,1,clean,96,0,25,15
Ellen Jones,1,clean,216,0,86,2
Ezekiel 22:27,1,clean,55,0,10,21
Daniel Walker,1,clean,164,0,81,2
Mosiah 11:8,3,scripture_ref,45,0,9,11
layeth,4,single_lowercase,306,0,104,100
Young Joe,1,clean,25,0,5,1
Khirbet al-Batrawy,1,clean,33,0,9,1
Ibn IbrÃ¢q,1,clean,84,0,39,27
Erlandsson,1,clean,55,0,15,13
Ps 148:2,3,scripture_ref,1,0,0,1
Admitieron,4,spanish_verb,39,0,19,1
Italikes,1,clean,15,0,0,0
Disregard,1,clean,19,0,5,4
Hosea 2 Hosea 2,1,clean,42,0,21,6
Campinas R. Marshall Tanner Brasil,1,clean,75,0,55,1
Matthew 9:12–13,1,clean,49,0,17,8
Gabriele Pihlaja,1,clean,37,0,14,1
Mark 14:1,3,scripture_ref,582,0,241,179
GnÃ¦,1,clean,77,0,20,5
Katharine Holden,1,clean,45,0,16,1
Casa de Dios? ¿Qué,4,spanish_verb,21,0,10,1
Luke 4:16–22,3,scripture_ref,50,0,21,4
Elder Ray H. Wood Seventy,1,clean,7,0,3,1
Juan 7:14–17,3,scripture_ref,41,0,9,14
Addison G. Wright,1,clean,82,0,29,6
Anthony G.,1,clean,63,0,27,8
Agarré,4,spanish_verb,111,0,56,9
Joel Sanford,1,clean,69,0,48,1
David H. Peery,1,clean,246,0,95,5
Aurora Núñez Montoya,1,clean,2,0,0,1
Theodore Roosevelt and the Mormons,1,clean,140,0,73,3
Sergio Sierra Moctezuma,1,clean,84,0,43,2
42]Henry B. Eyring,1,clean,44,0,18,6
Lerner,1,clean,15,0,5,1
Ro 4:6,1,clean,80,0,26,2
Jody,1,clean,176,0,89,5
Reformed Egyptian,1,clean,204,0,67,44
Suits,1,clean,76,0,14,1
Die Apok,1,clean,0,0,0,0
Elen,1,clean,165,0,69,5
á½ ÏÎ±Î½ Î´á½² ÏÎ±ÏÎ±Î³Î­Î½ÏÎ¼Î±Î¹,5,mojibake,22,0,6,1
William Momford,1,clean,22,0,11,1
Marinda N. Hyde,1,clean,325,0,131,7
dalleqeth,4,single_lowercase,73,0,21,2
Cristo Rey Jesús” Himnos,1,clean,40,0,18,5
Maria Chudyba,1,clean,85,0,24,2
Isaiah 33:2,1,clean,72,0,20,33
Matthew 26:55–27:50,1,clean,102,0,41,20
4)-waw,1,clean,46,0,22,8
Shaashgaz,1,clean,321,0,162,37
Toah,1,clean,242,0,130,25
Brian Lewis,1,clean,2,0,0,1
Juliusz Fussek-,1,clean,39,0,24,5
John W.Mauck,1,clean,25,0,10,1
Max Weber,1,clean,366,0,126,16
Hitchcock,1,clean,474,0,188,3
eternidad”⁷. Estoy,1,clean,49,0,32,1
John 16:29,3,scripture_ref,94,0,35,29
william law,1,clean,39,0,14,1
Jesus Christ - Your,1,clean,26,0,7,5
Dessie,1,clean,258,0,116,4
Advb,1,clean,16,0,0,1
Jean Gong,1,clean,91,0,36,5
