src_id,dst_id,rel_type,reason
402110,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Hassenuah,Joseph)"
36905,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Meonothai,Joseph)"
36898,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Eshton,Joseph)"
37051,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Adaiah,Joseph)"
24105,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Uzziah,Joseph)"
36797,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Chelub,Joseph)"
494653,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Sirach,Hyrum Smith)"
516157,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(SIR,Hyrum Smith)"
398435,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Josedek,Hyrum Smith)"
416791,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Ananus,Hyrum Smith)"
19581,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Simon,Hyrum Smith)"
35452,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Eleazar,Hyrum Smith)"
30664,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Joseph Smith Sr.,Jesus)"
213770,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Alexander Hale Smith,Jesus)"
520857,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Patriarch Hyrum Smith,Jesus)"
19210,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Leah,Joseph)"
19199,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Laban,Joseph)"
42086,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Senuah,Joseph)"
38002,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jehoash,Joseph)"
36330,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Joash,Joseph)"
19082,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jehoshaphat,Joseph)"
19540,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Rehoboam,Joseph)"
36522,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Uri,Joseph)"
24119,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jotham,Joseph)"
35433,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jehoram,Joseph)"
3504,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Asa,Joseph)"
36576,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jahdai,Joseph)"
36557,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Azariah,Joseph)"
36542,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Appaim,Joseph)"
36724,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jehohanan,Joseph)"
18906,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Hezekiah,Joseph)"
36563,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jekamiah,Joseph)"
402110,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Hassenuah,Joseph)"
36905,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Meonothai,Joseph)"
36898,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Eshton,Joseph)"
37051,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Adaiah,Joseph)"
24105,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Uzziah,Joseph)"
36797,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Chelub,Joseph)"
19871,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Zacharias,Joseph Smith)"
397883,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Mathew Woodruff,Joseph Smith)"
494839,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Accos,Joseph Smith)"
35041,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Mattathias,Joseph Smith)"
19872,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Zechariah,Joseph Smith)"
19108,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Judas,Joseph Smith)"
204448,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Alpheus,Joseph Smith)"
499765,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Zehedee,Joseph Smith)"
621613,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Zebedee Salome,Joseph Smith)"
42109,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Joiada,Joseph Smith)"
19566,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shaul,Joseph Smith)"
19494,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Paul,Joseph Smith)"
36417,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shemaiah,Joseph Smith)"
36161,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shage,Joseph Smith)"
36610,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shimea,Joseph Smith)"
35320,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Abiathar,Joseph Smith)"
36418,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Uzziel,Joseph Smith)"
36162,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shammah,Joseph Smith)"
419644,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shagee,Joseph Smith)"
36830,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Absalom,Joseph Smith)"
36627,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Shimei,Joseph Smith)"
19210,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Leah,Joseph)"
19199,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Laban,Joseph)"
42086,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Senuah,Joseph)"
38002,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jehoash,Joseph)"
36330,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Joash,Joseph)"
19082,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jehoshaphat,Joseph)"
19540,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Rehoboam,Joseph)"
36522,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Uri,Joseph)"
24119,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jotham,Joseph)"
35433,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jehoram,Joseph)"
3504,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Asa,Joseph)"
36576,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jahdai,Joseph)"
36557,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Azariah,Joseph)"
36542,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Appaim,Joseph)"
36724,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jehohanan,Joseph)"
18906,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Hezekiah,Joseph)"
36563,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jekamiah,Joseph)"
402110,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Hassenuah,Joseph)"
36905,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Meonothai,Joseph)"
36898,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Eshton,Joseph)"
37051,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Adaiah,Joseph)"
24105,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Uzziah,Joseph)"
36797,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Chelub,Joseph)"
106978,19581,FATHER_OF,"BROTHER_OF(Simon,Jonathan) ∧ FATHER_OF(Asael Smith,Jonathan)"
36345,19581,FATHER_OF,"BROTHER_OF(Simon,Jonathan) ∧ FATHER_OF(Elkanah,Jonathan)"
59317,19581,FATHER_OF,"BROTHER_OF(Simon,Jonathan) ∧ FATHER_OF(Robert,Jonathan)"
464107,19581,FATHER_OF,"BROTHER_OF(Simon,Jonathan) ∧ FATHER_OF(An Ephraimite,Jonathan)"
36215,209992,FATHER_OF,"SISTER_OF(Sophronia,José) ∧ FATHER_OF(Aholibamah,José)"
40102,209992,FATHER_OF,"SISTER_OF(Sophronia,José) ∧ FATHER_OF(Beeri,José)"
37465,209992,FATHER_OF,"SISTER_OF(Sophronia,José) ∧ FATHER_OF(Elon,José)"
18917,209992,FATHER_OF,"SISTER_OF(Sophronia,José) ∧ FATHER_OF(Ishmael,José)"
19210,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Leah,Joseph)"
19199,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Laban,Joseph)"
42086,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Senuah,Joseph)"
38002,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jehoash,Joseph)"
36330,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Joash,Joseph)"
19082,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jehoshaphat,Joseph)"
19540,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Rehoboam,Joseph)"
36522,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Uri,Joseph)"
24119,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jotham,Joseph)"
35433,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jehoram,Joseph)"
3504,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Asa,Joseph)"
36576,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jahdai,Joseph)"
36557,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Azariah,Joseph)"
36542,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Appaim,Joseph)"
36724,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jehohanan,Joseph)"
18906,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Hezekiah,Joseph)"
36563,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Jekamiah,Joseph)"
402110,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Hassenuah,Joseph)"
36905,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Meonothai,Joseph)"
36898,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Eshton,Joseph)"
37051,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Adaiah,Joseph)"
24105,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Uzziah,Joseph)"
36797,117822,FATHER_OF,"SISTER_OF(Patrick,Joseph) ∧ FATHER_OF(Chelub,Joseph)"
19210,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Leah,Joseph)"
19199,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Laban,Joseph)"
42086,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Senuah,Joseph)"
38002,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jehoash,Joseph)"
36330,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Joash,Joseph)"
19082,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jehoshaphat,Joseph)"
19540,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Rehoboam,Joseph)"
36522,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Uri,Joseph)"
24119,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jotham,Joseph)"
35433,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jehoram,Joseph)"
3504,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Asa,Joseph)"
36576,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jahdai,Joseph)"
36557,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Azariah,Joseph)"
36542,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Appaim,Joseph)"
36724,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jehohanan,Joseph)"
18906,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Hezekiah,Joseph)"
36563,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Jekamiah,Joseph)"
402110,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Hassenuah,Joseph)"
36905,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Meonothai,Joseph)"
36898,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Eshton,Joseph)"
37051,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Adaiah,Joseph)"
24105,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Uzziah,Joseph)"
36797,561682,FATHER_OF,"SISTER_OF(Rhoda Ann Jennetta Richards,Joseph) ∧ FATHER_OF(Chelub,Joseph)"
494653,19102,FATHER_OF,"BROTHER_OF(Joseph Smith,Hyrum Smith) ∧ FATHER_OF(Sirach,Hyrum Smith)"
516157,19102,FATHER_OF,"BROTHER_OF(Joseph Smith,Hyrum Smith) ∧ FATHER_OF(SIR,Hyrum Smith)"
398435,19102,FATHER_OF,"BROTHER_OF(Joseph Smith,Hyrum Smith) ∧ FATHER_OF(Josedek,Hyrum Smith)"
416791,19102,FATHER_OF,"BROTHER_OF(Joseph Smith,Hyrum Smith) ∧ FATHER_OF(Ananus,Hyrum Smith)"
19581,19102,FATHER_OF,"BROTHER_OF(Joseph Smith,Hyrum Smith) ∧ FATHER_OF(Simon,Hyrum Smith)"
35452,19102,FATHER_OF,"BROTHER_OF(Joseph Smith,Hyrum Smith) ∧ FATHER_OF(Eleazar,Hyrum Smith)"
106978,18645,FATHER_OF,"BROTHER_OF(Jesus,James) ∧ FATHER_OF(Asael Smith,James)"
36345,18645,FATHER_OF,"BROTHER_OF(Jesus,James) ∧ FATHER_OF(Elkanah,James)"
59317,18645,FATHER_OF,"BROTHER_OF(Jesus,James) ∧ FATHER_OF(Robert,James)"
464107,18645,FATHER_OF,"BROTHER_OF(Jesus,James) ∧ FATHER_OF(An Ephraimite,James)"
19871,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Zacharias,Samuel)"
397883,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Mathew Woodruff,Samuel)"
494839,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Accos,Samuel)"
35041,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Mattathias,Samuel)"
19872,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Zechariah,Samuel)"
19108,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Judas,Samuel)"
204448,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Alpheus,Samuel)"
499765,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Zehedee,Samuel)"
621613,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Zebedee Salome,Samuel)"
42109,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Joiada,Samuel)"
19566,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shaul,Samuel)"
19494,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Paul,Samuel)"
36417,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shemaiah,Samuel)"
36161,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shage,Samuel)"
36610,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shimea,Samuel)"
35320,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Abiathar,Samuel)"
36418,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Uzziel,Samuel)"
36162,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shammah,Samuel)"
419644,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shagee,Samuel)"
36830,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Absalom,Samuel)"
36627,19735,FATHER_OF,"BROTHER_OF(José,Samuel) ∧ FATHER_OF(Shimei,Samuel)"
106978,104442,FATHER_OF,"BROTHER_OF(Burnett,James) ∧ FATHER_OF(Asael Smith,James)"
36345,104442,FATHER_OF,"BROTHER_OF(Burnett,James) ∧ FATHER_OF(Elkanah,James)"
59317,104442,FATHER_OF,"BROTHER_OF(Burnett,James) ∧ FATHER_OF(Robert,James)"
464107,104442,FATHER_OF,"BROTHER_OF(Burnett,James) ∧ FATHER_OF(An Ephraimite,James)"
11338,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Simón Iscariote,William Smith)"
19073,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(James,William Smith)"
757218,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Chalphi,William Smith)"
457984,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Simon Iscariot,William Smith)"
35049,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Rhesa,William Smith)"
25524,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jonas,William Smith)"
45834,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jona,William Smith)"
19094,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jonah,William Smith)"
650625,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Gioras,William Smith)"
55816,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Jochai,William Smith)"
465526,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Onias,William Smith)"
18873,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,William Smith) ∧ FATHER_OF(Gamaliel,William Smith)"
494653,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Sirach,Hyrum Smith)"
516157,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(SIR,Hyrum Smith)"
398435,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Josedek,Hyrum Smith)"
416791,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Ananus,Hyrum Smith)"
19581,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Simon,Hyrum Smith)"
35452,18897,FATHER_OF,"BROTHER_OF(Samuel,Hyrum Smith) ∧ FATHER_OF(Eleazar,Hyrum Smith)"
30664,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Joseph Smith Sr.,Simon)"
213770,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Alexander Hale Smith,Simon)"
520857,203561,FATHER_OF,"BROTHER_OF(Judas Maccabeus,Simon) ∧ FATHER_OF(Patriarch Hyrum Smith,Simon)"
106978,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Asael Smith,Jonathan)"
36345,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Elkanah,Jonathan)"
59317,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(Robert,Jonathan)"
464107,441241,FATHER_OF,"BROTHER_OF(Judas Maccabee,Jonathan) ∧ FATHER_OF(An Ephraimite,Jonathan)"
19871,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Zacharias,Samuel)"
397883,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Mathew Woodruff,Samuel)"
494839,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Accos,Samuel)"
35041,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Mattathias,Samuel)"
19872,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Zechariah,Samuel)"
19108,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Judas,Samuel)"
204448,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Alpheus,Samuel)"
499765,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Zehedee,Samuel)"
621613,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Zebedee Salome,Samuel)"
42109,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Joiada,Samuel)"
19566,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shaul,Samuel)"
19494,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Paul,Samuel)"
36417,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shemaiah,Samuel)"
36161,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shage,Samuel)"
36610,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shimea,Samuel)"
35320,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Abiathar,Samuel)"
36418,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Uzziel,Samuel)"
36162,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shammah,Samuel)"
419644,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shagee,Samuel)"
36830,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Absalom,Samuel)"
36627,30497,FATHER_OF,"BROTHER_OF(Hyrum,Samuel) ∧ FATHER_OF(Shimei,Samuel)"
19871,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Zacharias,Samuel)"
397883,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Mathew Woodruff,Samuel)"
494839,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Accos,Samuel)"
35041,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Mattathias,Samuel)"
19872,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Zechariah,Samuel)"
19108,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Judas,Samuel)"
204448,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Alpheus,Samuel)"
499765,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Zehedee,Samuel)"
621613,176512,FATHER_OF,"BROTHER_OF(WILLIAM,Samuel) ∧ FATHER_OF(Zebedee Salome,Samuel)"
