neo4j_id,name,type,reason
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3151,John 3:27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3152,John 14:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3159,Alma 34:30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3167,D&C 130:4,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3172,Omni 1:9,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3173,Omni 1:17,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3174,D&C 85:1,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3180,John 8:13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3192,Luke 2:38,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3198,Luke 7:24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3246,Mosiah 27:30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3255,Luke 1:47,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3256,Ether 9:21–22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3270,Alma 24:25,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3271,Alma 26:28,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3272,Alma 27:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3285,Jacob 3:9,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3294,D&C 55:2,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3307,Luke 22:42.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3309,Luke 5:36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3815,Jonah 3:10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3816,Luke 17:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3821,D&C 16:6,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3833,Luke 11:45,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3838,Alma 61:14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3839,D&C 84:87,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3847,Luke 11:50.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3848,Luke 19:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3849,Luke 23:24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3851,D&C 97:12,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3863,Alma 30:46,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3878,Luke 23:56,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3893,Alma 40:22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3899,Luke 6:10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3908,Luke 20:27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3909,Mark 12:26.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3917,Jacob 1:11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3928,Luke 4:14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3929,Luke 10:17.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3930,Luke 17:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3938,Alma 40:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3973,Mark 12:6,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3988,Luke 23:41,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4004,Luke 16:1.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4005,Luke 16:19.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4006,Luke 18:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4014,Mark 10:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4015,Luke 16:11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4035,Luke 18:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4036,Luke 23:47.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4046,Ps. 96:13,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4049,Ps. 111:3,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4050,James 1:20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4056,Luke 7:43,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4058,Luke 20:21,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4068,Alma 37:31.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4075,Mark 14:28,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4078,Mark 3:26,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4079,Luke 24:46. Rise,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4080,John 11:23.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4113,John 19:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4129,Ezra 6:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4132,Mark 16:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4139,Mark 2:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4145,Mark 14:15,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4151,Mark 4:6,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4154,Jacob 5:66,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4157,Alma 32:37,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4185,Luke 7:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4191,John 20:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4192,Mosiah 12:11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4203,Mark 3:4,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4205,John 19:31.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4223,Jacob 1:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4224,Alma 63:1,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4231,Mark 9:49,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4238,Luke 24:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4244,Alma 48:12.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4249,D&C 88:114,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4254,Mark 15:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4255,D&C 88:132,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4265,Titus 1:2,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4269,Ps. 35:9,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4270,Luke 3:6,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4271,D&C 123:17,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4286,Alma 31:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4292,John 10:36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4293,John 17:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4299,D&C 88:137.,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4314,Mark 3:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4316,Luke 22:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4335,Luke 18:26,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4338,Alma 11:36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4339,Alma 14:10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4357,Luke 2:50,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4398,Ezra 7:11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4399,Mark 9:14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4401,Mark 10:33,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4402,Luke 23:10.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4403,Jacob 1:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4407,Luke 22:36.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4409,Jacob 2:23,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4412,Jacob 5:1,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4413,Alma 33:3,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4417,Jacob 4:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4422,John 5:47,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4423,Mosiah 1:7,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4424,Alma 17:2,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4435,John 6:19,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4440,John 3:33,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4448,John 7:52,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4459,Mosiah 26:25,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4460,D&C 77:7,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4476,John 7:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4487,Mark 8:24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4488,John 8:38,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4490,John 12:45,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4504,Mark 4:31,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4506,Alma 46:23.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4510,Mosiah 27:16,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4526,Mosiah 28:16,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4541,Luke 22:27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4542,John 10:17.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4553,Luke 22:36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4554,James 4:13. son,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4556,John 7:29,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4557,John 11:42,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4559,John 17:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4578,Luke 11:47.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:4587,Luke 11:11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5153,John 12:26.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5154,Titus 2:9–10,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5167,Ezra 8:24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5170,Luke 10:17. Seventy,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5199,John 10:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5238,Mark 6:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5241,Luke 15:22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5247,D&C 52:11,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5254,John 14:8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5261,Jacob 2:6,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5266,John 11:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5276,Amos 9:9,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5282,John 2:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5284,Alma 32:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5292,Mark 13:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5314,Mark 2:5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5315,Mark 1:4,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5320,Alma 42:20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5330,Alma 33:11.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5337,Amos 8:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5338,Mosiah 24:22,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5339,Alma 5:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5359,Mark 11:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5360,Mosiah 13:17,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5368,Alma 43:19,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5372,D&C 89:8,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5376,Ruth 3:9,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5380,Jacob 5:47,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5388,Luke 11:49,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5390,Alma 19:24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5401,Alma 60:14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5406,Mosiah 9:3,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5416,John 18:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5429,Luke 21:35,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5433,Mark 9:3,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5439,Titus 2:6,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5483,Mark 1:35,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5491,Luke 12:53,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5493,Luke 15:19,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5529,Alma 40:7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5537,Mark 4:3,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5543,Alma 62:40,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5551,Luke 22:65.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5556,Alma 17:7,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5559,Mark 14:70,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5569,Mark 14:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5581,Ether 2:15,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5582,Mark 6:7,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5583,John 1:32,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5584,Luke 9:55,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5585,Luke 24:37.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5586,Luke 24:39.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5587,John 3:6.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5593,James 4:5.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5601,Luke 20:38,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5602,Mark 15:37,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5605,Mark 1:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5606,Luke 6:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5609,Alma 40:13.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5621,D&C 88:122,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5632,D&C 82:5. Zion,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5639,D&C 63:23,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5642,Luke 20:20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5651,Alma 24:12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5660,Luke 24:36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5661,Alma 5:44,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5672,Alma 13:5,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5673,Rev. 12:4,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5688,Alma 16:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5702,D&C 69:5,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5710,Alma 9:5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5721,Luke 23:5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5723,Mosiah 11:28,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5733,Mark 16:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5738,John 11:8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5745,Mark 4:5,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5759,Mark 4:37,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6342,D&C 50:37,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6355,John 18:22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6357,Alma 30:50,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6370,Luke 11:21.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6377,John 11:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6403,Luke 13:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6404,Alma 26:30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6408,John 6:7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6413,Luke 21:30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6421,Luke 14:16. cup,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6426,Mark 6:49,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6427,Luke 24:37,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6441,Jude 1:16,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6442,Alma 48:12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6450,Mark 14:43,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6459,Luke 7:5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6460,John 18:20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6470,Luke 1:63,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6471,Luke 22:21,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6477,Luke 19:24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6478,Luke 24:30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6479,John 18:12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6485,John 4:27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6500,John 2:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6501,Jacob 5:31,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6507,Luke 10:8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6512,Mosiah 23:14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6513,Alma 4:7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6518,Alma 5:43–48,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6520,Luke 4:15,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6531,Mark 16:13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6532,Luke 2:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6533,John 4:29,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6534,John 16:4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6546,Ezra 3:12–13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6554,Alma 42:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6559,Luke 4:12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6592,Alma 32:27–28,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6597,Hosea 5:5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6598,John 3:32,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6599,Alma 7:26,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6605,John 5:34,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6606,John 8:17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6607,John 21:24.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6619,Jacob 4:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6620,Luke 17:16,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6621,Rev. 4:9,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6633,Mark 14:48,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6635,Luke 12:33. climbeth,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6644,Luke 19:11.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6645,James 1:7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6652,Alma 37:42,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6662,Luke 9:47,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6663,Luke 24:38,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6666,Alma 53:18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6681,Rev. 4:2,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6692,Alma 50:2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6695,D&C 41:9,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6704,Luke 23:43.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6705,D&C 45:6,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6709,Alma 47:23,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6712,Luke 10:12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6719,Mark 5:2,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6732,Nahum 2:3,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6740,Alma 8:11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:6748,Alma 62:1,people,scripture_ref
