entity_id,name,entity_type,reason
727651,Mosiah 22:4,people,scripture_ref
727670,selah,person,lowercase_token
727672,"href=""/study/ya-weekly/2021/11",concept,html_fragment
727673,"eng"">You Belong</a>",person,html_fragment
727688,Alma 5:28–29,person,scripture_ref
727689,Mosiah 4:16–26,person,scripture_ref
727696,"faithful.<span class=""dominant"">”</span></p>",person,html_fragment
727731,"href=""/study/ya-weekly/2021/03",concept,html_fragment
727739,"id=""aside1_p1"">“We",people,html_fragment
727761,"id=""aside1_p3"">“Someday",concept,html_fragment
727785,James 2:19–20,person,scripture_ref
727790,"id=""aside2_p2"">Nick Wallace",person,html_fragment
727791,"href=""/study/liahona/2024/07",people,html_fragment
727793,"href=""/study/ya-weekly/2024/05",concept,html_fragment
727811,"id=""aside2_p1"">“As an Apostle of the Lord Jesus Christ",concept,html_fragment
727837,Matthew 6:33–34,concept,scripture_ref
727845,Alma 33,period,scripture_ref
727846,Alma 34:25,people,scripture_ref
727856,>Single men</strong>,place,html_fragment
727858,"id=""aside1_p2"">“Through His Atonement",concept,html_fragment
727860,"id=""aside3_p3"">“Believing Him",concept,html_fragment
727861,"href=""/study/ya-weekly/2020/04",concept,html_fragment
727863,"href=""/study/ya-weekly/2023/05",concept,html_fragment
727864,"href=""/study/ya-weekly/2019/11",concept,html_fragment
727873,Helaman 3:35,period,scripture_ref
727879,Ideas for Building Emotional Resilience</a>,people,html_fragment
727888,15–24 years,period,measurement
727903,"id=""aside1_p1"">Coleen Mepania",concept,html_fragment
727904,"id=""aside1_p2"">Maryssa Dennis",person,html_fragment
727905,Failing</a>,person,html_fragment
727917,"href=""/study/liahona/2022/10/06-dos-and-donts-of-inviting-",concept,html_fragment
727963,"href=""/study/ya-weekly/2023/04/6-ways-to-add-power-",concept,html_fragment
727964,"id=""aside2_p2"">Daniëla Douadi",person,html_fragment
727965,"href=""/study/ya-weekly/2022/11",concept,html_fragment
728009,"ya-weekly/2024/06""><cite><span",person,html_fragment
728015,Alma 57:27,person,scripture_ref
728016,Alma 40:3 Faith,concept,scripture_ref
728021,"id=""p25"">“The Prince of Peace",concept,html_fragment
728023,""" id=""p_r3jpX"">Molly Ogden Welch",concept,html_fragment
728024,"href=""/study/ya-weekly/2022/05",concept,html_fragment
728026,"id=""p_zYKEi"">Joel B. Randall",person,html_fragment
728027,"href=""/study/ya-weekly/2023/08/15-suggestions-",concept,html_fragment
728041,"id=""p_d0H6x"">Tayah Gurney",concept,html_fragment
728054,Helaman 3:23,concept,scripture_ref
728055,Helaman 3:34,person,scripture_ref
728098,"id=""aside1_p6"">Russell M. Nelson",person,html_fragment
728118,"Alma 44:3, 4",person,scripture_ref
728131,"id=""aside2_p2"">Abigail Larkins",concept,html_fragment
728132,"id=""aside2_p3"">Jamie LeSueur",person,html_fragment
728171,"id=""aside3_p2"">Marianna",person,html_fragment
728185,"id=""p_gP3uS"">Samaritans",people,html_fragment
728186,"id=""p_ufIJs"">Crisis Text Line (USA",concept,html_fragment
728187,"href=""/study/ya-weekly/2022/11/jesus-christ-gave-me-hope-",concept,html_fragment
728188,"id=""p_xwtJ1"">Brixton Gardner",person,html_fragment
728189,"href=""/study/liahona/2024/09",concept,html_fragment
728201,"1,470 kilometers",object,measurement
728213,"id=""p_fIfeM"">Morgann Kletzli",person,html_fragment
728215,"href=""/study/liahona/2024/09/young-adults/16-3",concept,html_fragment
728238,Nephi 11:5</a></i></p,concept,html_fragment
728241,his 100th year,period,measurement
728249,"id=""p_wfnmg"">Kaytlin Jenks",concept,html_fragment
728250,"href=""/study/ya-weekly/2021/09",concept,html_fragment
728252,"href=""/study/ya-weekly/2020/02",concept,html_fragment
728253,"id=""p_iT9v1"">Kevin Theriot",person,html_fragment
728271,Helaman 14:12–13,concept,scripture_ref
728286,"id=""p_qFTVI"">McKay Brezenski",person,html_fragment
728287,Can Give Us Unique Help for Our Unique Struggles</a>,concept,html_fragment
728302,"the 2,000 miles",object,measurement
728307,Harming You?</a>,person,html_fragment
728318,"href=""/study/ya-weekly/2023/11",concept,html_fragment
728319,"id=""p_pN59i""><strong>Hannah Holloway",people,html_fragment
728333,"roughly 8,500 miles",object,measurement
728335,John 4:3–42,person,scripture_ref
728367,Helaman 8:13–16,person,scripture_ref
728384,"id=""aside2_p3"">“Through [the Savior’s",concept,html_fragment
728385,"id=""aside2_p4"">“It",place,html_fragment
728417,nighttime,period,lowercase_token
728454,John 4:9–29,person,scripture_ref
728473,Day 5,period,measurement
728487,"href=""/study/ya-weekly/2022/12/5",concept,html_fragment
728494,Can Transform Our Relationships</a>,concept,html_fragment
728495,"id=""p_h48BN"">Kealohilani Wallace",person,html_fragment
728504,Nephi 12:6</a>,concept,html_fragment
728506,"href=""/study/ya-weekly/2021/09/5",concept,html_fragment
728508,"eng"">The Prophet Taught Me How to Make Hard Choices</a>",concept,html_fragment
728511,"id=""p_zKEjZ"">Olivia Kitterman",person,html_fragment
728512,"id=""p_zjs0K"">You",people,html_fragment
728524,"href=""/study/ya-weekly/2024/01",concept,html_fragment
728528,Mosiah 4:21–27,person,scripture_ref
728532,Robert M. Daines</p>,person,html_fragment
728547,"id=""p_ctQxT"">Mindy Selu",person,html_fragment
728636,"href=""/study/ya-weekly/2023/09",concept,html_fragment
728638,"href=""/study/liahona/2024/12",concept,html_fragment
728654,"id=""p_zeaF9"">Inaê Leandro",concept,html_fragment
728656,"id=""p_wcIl8""><strong>Oriana Silva</strong>",concept,html_fragment
728657,"href=""/study/liahona/2024/12/young-adults/13-the-freedom-",concept,html_fragment
728664,nearly 400 miles,object,measurement
728697,Alma 62:49–51,person,scripture_ref
728707,hemorrhagic,people,lowercase_token
728708,Luke 8:51–55,person,scripture_ref
728725,"href=""/study/ya-weekly/2019/12/",concept,html_fragment
728727,"href=""/study/ya-weekly/2018/12",concept,html_fragment
728748,"id=""p_k0l5X"">And",place,html_fragment
728749,Psalm 62:5–6,person,scripture_ref
728756,Alma 26:16–20,person,scripture_ref
728782,"eng"">My Covenant Path</a>”</strong>",person,html_fragment
728784,"eng"">The Hand of Fellowship</a>",concept,html_fragment
728807,"href=""/study/ya-weekly/2020/11",concept,html_fragment
728808,"href=""/study/ya-weekly/2020/05",concept,html_fragment
728815,"id=""p_cSTFq"">Kristen Walker Smith",concept,html_fragment
728841,the Sacred Grove.</p>,concept,html_fragment
728852,"class=""subordinate"">The",people,html_fragment
728853,"id=""p_n8wlR"">At",people,html_fragment
728863,"id=""p_oW5nr"">Jessica Nelson",person,html_fragment
728864,"href=""/study/ya-weekly/2020/02/4-truths-ive-",concept,html_fragment
728865,"id=""p_nlbE6"">David Butler",person,html_fragment
728866,"id=""p_lrR5Y"">Hazley Egan",person,html_fragment
728867,"href=""/study/liahona/2025/01/young-adults/13-money-",concept,html_fragment
728882,"eng"">The Family: A Proclamation to The World</a>",concept,html_fragment
728883,Church of Jesus Christ.</p> <,people,html_fragment
728884,"href=""#note2""></a> Proclamations",concept,html_fragment
728899,Milo Logo-Vaelua</strong>,person,html_fragment
728901,"href=""/study/ya-weekly/2022/01",concept,html_fragment
728911,Zion’s Camp.</p>,people,html_fragment
728954,the Principle of Revelation</a>,place,html_fragment
728964,"id=""p_br4t3"">Check the Gospel Living",concept,html_fragment
728995,Isaiah 52:12,concept,scripture_ref
729000,"id=""aside2_p1"">“Behold",place,html_fragment
729005,"id=""p_xuCG2"">María Isabel Rodríguez Bugatto",concept,html_fragment
729013,"href=""/study/ya-weekly/2024/12?lang",concept,html_fragment
729044,"id=""p_rEOJE"">Kamilla Medveczky",person,html_fragment
729045,"href=""/study/ya-weekly/2024/10?lang",concept,html_fragment
729055,"id=""p_xbbOt"">He",people,html_fragment
729067,"id=""sec_zLKX9",people,html_fragment
729070,the past 180 years,period,measurement
729076,>Abby Larkins</strong>,person,html_fragment
729081,"id=""p_wPCbT"">“I am",concept,html_fragment
729093,"id=""p_wMT9N"">He",people,html_fragment
729104,"href=""/study/ya-weekly/2024/11?lang",concept,html_fragment
729108,"id=""p_ttpiD"">Joëlle Spijkerman",person,html_fragment
729109,"id=""p_hxwu1"">Aaron Williams",person,html_fragment
729114,"the 5,600 miles",object,measurement
729160,Church of Jesus Christ.</p> <p data,people,html_fragment
729161,"id=""aside1_p2"">Martin Harris",person,html_fragment
729170,Lucy Boom</strong>,person,html_fragment
729172,"href=""/study/ya-weekly/2025/03/01/",concept,html_fragment
729189,Brianna Thyberg</strong>,person,html_fragment
729191,"id=""p_fgJcA"">Yvonne Liu",person,html_fragment
729197,12-day,period,measurement
729202,"id=""p_mvae4"">The",people,html_fragment
729213,"id=""p_mYGW0"">“A",people,html_fragment
729218,Exodus 15:21,concept,scripture_ref
729232,"id=""p_tDziK"">The Lord",concept,html_fragment
729237,Jacob 5:73,person,scripture_ref
729264,"href=""/study/ya-weekly",concept,html_fragment
729270,"href=""/study/ya-weekly/2023/10",concept,html_fragment
729272,"href=""/study/ya-weekly/2022/10",concept,html_fragment
729278,Genesis 2:21–24,concept,scripture_ref
729280,Genesis 28:17)—was,concept,scripture_ref
729288,"href=""/study/ya-weekly/2021/08",concept,html_fragment
729292,"id=""p_odcku"">To",people,html_fragment
729295,"id=""p_cXgCc""><i><a",people,html_fragment
729296,the Gospel Living app.</p>,people,html_fragment
729302,life—47 years,period,measurement
729314,John 4:11–30,person,scripture_ref
729316,Day 4,period,measurement
729323,Can Be Nothing So Exquisite and Sweet as Was My Joy</a>,concept,html_fragment
729326,"id=""p_k2qr0"">Sarah Lott Helzer",person,html_fragment
729327,"href=""/study/ensign/2019/04",concept,html_fragment
729337,"href=""/study/ya-weekly/2019/09",concept,html_fragment
729338,"id=""p_tBevP"">Chakell Wardleigh Herbert",person,html_fragment
729357,47-kilometer,object,measurement
729380,"id=""p_bhQQk"">Erich W. Kopischke",person,html_fragment
729382,day 28,period,measurement
729383,"href=""/study/ya-weekly/2025/04",concept,html_fragment
729386,Matthew 17:16,person,scripture_ref
729417,"id=""p_cyuAw"">“I",people,html_fragment
729430,the 20 days,period,measurement
729434,"id=""p_zVYg5"">Joshua Mason",people,html_fragment
729435,"href=""/study/liahona/2025/04",concept,html_fragment
729447,"id=""aside2_p1"">“[Joseph Smith",person,html_fragment
729448,"Jesus Christ,</p>",person,html_fragment
729449,Study Guide</a>.</p,person,html_fragment
729454,Nephi 9:21–22,place,scripture_ref
729456,"id=""p_fgsL5"">Tyler Smith",person,html_fragment
729468,John 13:4–8,person,scripture_ref
729471,John 21:12–17,person,scripture_ref
729486,"href=""/study/ya-weekly/2024/11",concept,html_fragment
729488,"href=""/study/ya-weekly/2021/05",concept,html_fragment
729525,Imperfect Harvest</a>,person,html_fragment
729537,Alma 32:21—“faith,person,scripture_ref
729542,"href=""/study/ya-weekly/2025/06/",concept,html_fragment
729594,over 500 miles,object,measurement
729611,"href=""/study/ya-weekly/2018/10",concept,html_fragment
729612,"eng"">The First Step Toward Repentance</a>",people,html_fragment
729623,Sexual Assault</a>,person,html_fragment
729646,170-million-pound,object,measurement
729648,"100,000 square feet",object,measurement
729651,"id=""p_emVAb"">“It’s",concept,html_fragment
729653,"id=""p_pIBFi"">Chakell Wardleigh Herbert",person,html_fragment
729655,Ezekiel 37:19,place,scripture_ref
729661,"18,000 pounds",object,measurement
729669,"href=""/study/ya-weekly/2019/12",concept,html_fragment
729670,"eng"">The Savior’s Example of Making Friends</a>",concept,html_fragment
729671,"id=""p_edzGL"">Anne Aketch",concept,html_fragment
729690,"id=""p_eRIc2""><a",person,html_fragment
729696,"href=""/study/ya-weekly/2025/07",concept,html_fragment
729728,Lucy Stevenson Ewell</strong>,person,html_fragment
729737,Matthew 16:16.,person,scripture_ref
729739,"title1#title1"">The Testimony of Jesus</a>",concept,html_fragment
729752,"id=""p_ieNSR"">Larry R. Laycock",person,html_fragment
729763,"id=""p_rLSBa"">Family Services Staff",concept,html_fragment
729768,the Needs of Children with Disabilities</a>,people,html_fragment
729773,- Express,people,leading_punct
729775,"href=""/study/ya-weekly/2024/04/3-steps-",concept,html_fragment
729785,"id=""p_gKplZ"">Launches the Social Service Department",concept,html_fragment
729823,"href=""/study/ya-weekly/2022/03/4-ways-",concept,html_fragment
729837,"id=""p_ljWa5""><strong>Myth 1:</strong",concept,html_fragment
729841,"id=""p_vVxGs"">The Book of Mormon",concept,html_fragment
729843,"id=""p_yNcuH"">Russell M. Nelson",person,html_fragment
729844,"id=""p_cnKvm"">Amy A. Wright",person,html_fragment
729845,the Second Coming of Christ</a>,period,html_fragment
729846,"id=""p_yvugA"">Russell M. Nelson",person,html_fragment
729847,the Lord’s Return</a>,people,html_fragment
729857,Receive Our Righteous Desires</a>,concept,html_fragment
729858,"href=""/study/ya-weekly/2025/08",concept,html_fragment
729888,"id=""p_yQbL6"">“I am",concept,html_fragment
729900,"id=""p_sUEnA"">“I",people,html_fragment
729909,"id=""aside7_p7""><a class=""cross-ref",person,html_fragment
729939,"href=""/study/ya-weekly/2023/07",concept,html_fragment
729956,"id=""p_bSU9K""><a",people,html_fragment
729957,Better Job for Self-Reliance</a></p,people,html_fragment
729958,Better Work for Self-Reliance</a></p>,concept,html_fragment
729963,"id=""p_xpxWu"">Tayah Gurney",concept,html_fragment
730010,"id=""p_vv1eh"">“The",person,html_fragment
730012,"=eng"">Introducing Positive Changes",period,leading_punct
730013,"id=""p_hmG56"">Bradley Salmond",person,html_fragment
730016,"href=""/study/ya-weekly/2025/09",concept,html_fragment
730071,"href=""/study/ya-weekly/2019/05",concept,html_fragment
730073,"=eng"">The Answer",people,leading_punct
730083,"id=""p_nwkGN""><a class=""cross-ref",place,html_fragment
730084,Missionary Life</cite></a>,person,html_fragment
730085,"id=""p_uK3hi""><span",people,html_fragment
730088,"href=""/study/ya-weekly/2019/01/14-ways-",concept,html_fragment
730089,"id=""p_tDUEQ"">Calvin Watson",person,html_fragment
730090,"href=""/study/ya-weekly/2022/03/3-ways-to-",concept,html_fragment
730091,"href=""/study/ya-weekly/2024/07",concept,html_fragment
730092,I Serve a Mission with Social Anxiety?</a>,concept,html_fragment
730096,My Chronic Health Challenges</a>,people,html_fragment
730101,"id=""p_ylk9u"">“A",people,html_fragment
730105,Help for Mental Health Struggles</a>,people,html_fragment
730108,58-year-old,period,measurement
730124,"href=""/study/ya-weekly/2021/04",concept,html_fragment
730125,"href=""/study/ya-",concept,html_fragment
730131,"id=""p_s05Dv"">Whatever",place,html_fragment
730133,"title1#title1"">2024 BYU Women’s Conference</a>",people,html_fragment
730154,"more than 5,000 miles",object,measurement
730159,Laura Echarri Hermoso.</p>,person,html_fragment
730162,"href=""/study/ya-weekly/2025/09",people,html_fragment
730175,"id=""p_jqLil"">The Utah Department of Health",people,html_fragment
730176,Martha Hughes Cannon.</p>,person,html_fragment
730189,"href=""/study/ya-weekly/2018/12/3",concept,html_fragment
730196,"id=""p_lxNo8""><strong>When:</strong> Runs",concept,html_fragment
730201,"id=""p_oqK8f""><cite>Fishers of Men</cite>",concept,html_fragment
730202,Silvana Alvarez Rhodes</p>,person,html_fragment
730203,>Sacred Mending</cite>,concept,html_fragment
730205,Gifty Annan-Mensah</p>,person,html_fragment
730209,Linda Vance Etherington</p>,person,html_fragment
730210,Claire Forste</p>,person,html_fragment
730211,Sarah Hawkes</p>,person,html_fragment
730212,Andrea Larsen</p>,person,html_fragment
730213,Ryan Moffett</p>,person,html_fragment
730214,>The Condescension of God</cite>,concept,html_fragment
730215,Ahmed Jamal Qureshi</p>,person,html_fragment
730216,>The Garden of the Lord</cite>,concept,html_fragment
730217,Pamela Salinas Bernal</p>,person,html_fragment
730218,Susana I. Silva</p>,person,html_fragment
730220,Victoria Gail Richardson Pierson</p>,person,html_fragment
730221,>Love Letters</cite>,concept,html_fragment
730222,Kwani Povi Winder</p>,people,html_fragment
730224,Rebecca Klundt</p>,person,html_fragment
730225,Shelby Stroud</p>,person,html_fragment
730226,Lovetta Reyes-Cairo</p>,people,html_fragment
730227,the Power of the Priesthood of Christ</cite>,concept,html_fragment
730228,Clark Kelley Price</p>,person,html_fragment
730229,Torgesen Murdock</p>,person,html_fragment
730231,Beth Jepson</p> <,person,html_fragment
730239,>Madelyn Maxfield</strong>,concept,html_fragment
730256,Church Meetings</a>,people,html_fragment
730257,"href=""/study/ya-weekly/2025/10",concept,html_fragment
730269,"href=""/study/ya-weekly/2018/08",concept,html_fragment
730309,almost 800 miles,object,measurement
730323,"href=""/study/ya-weekly/2022/04/5-truths",concept,html_fragment
730324,"id=""p_uksmx"">Kamilla Medveczky",person,html_fragment
730329,Matthew 14:24–33,person,scripture_ref
730331,"href=""/study/ya-weekly/2024/04",concept,html_fragment
730343,Haggai 1:6,concept,scripture_ref
730344,Haggai 1:8,concept,scripture_ref
730358,"id=""p_dib8U"">Latter-day",period,html_fragment
730362,"href=""/study/ya-weekly/2019/10/",concept,html_fragment
730363,"id=""p_gwZ52"">You",people,html_fragment
730411,"id=""p_qvgZr""><span class=""dominant"">508</span></p> <",concept,html_fragment
730422,"id=""p_aOugs"">In 2024",period,html_fragment
730423,"id=""p_khdTY"">43,000",people,html_fragment
730433,"href=""/study/ya-weekly/2024/12",concept,html_fragment
730452,"almost 6,000 miles",object,measurement
730456,"id=""p_bDX8Z""><cite>We Are Our Neighbor’s Keeper</cite>",concept,html_fragment
730458,"id=""p_iEp8N""><cite>Abish: A Remarkable Vision</cite>",concept,html_fragment
730459,>The Community Well</cite>,concept,html_fragment
730460,"id=""p_aiAvU""><a",people,html_fragment
730461,"id=""p_kaBsb""><a",person,html_fragment
730462,"id=""p_z3uR3""><strong>Maddy Poll was</strong>",concept,html_fragment
730468,Helaman 14:2–5,person,scripture_ref
730502,"id=""p_dcTUJ"">267 clean water",concept,html_fragment
730526,Nephi 17:9)—to,concept,scripture_ref
730532,"id=""p_aRhX1""><a class=""cross-ref",people,html_fragment
730537,"href=""/study/ya-weekly/2022/09",concept,html_fragment
730538,"id=""p_gqSFr""><a class=""cross-ref",person,html_fragment
730568,"id=""p_znyI0""><a class=""cross-ref",person,html_fragment
730569,"id=""p_bylJJ""><a",people,html_fragment
730576,"about 2,500 years ago",period,measurement
730577,"id=""p_mxkWk"">The Gospel Library",concept,html_fragment
730600,limonata,place,lowercase_token
730607,"id=""p_hmjQH""><a class=""cross-ref",person,html_fragment
730608,"href=""/study/ya-weekly/2020/01",concept,html_fragment
730620,Luke 24:1–7,person,scripture_ref
730622,Matthew 28:2–8,person,scripture_ref
730644,"id=""p_neRZs""><a class=""cross-ref",person,html_fragment
730645,"href=""/study/ya-weekly/2018/09",concept,html_fragment
730648,"id=""p_l4Q55"">The Lord",concept,html_fragment
730651,>Jared Acabado</strong>,concept,html_fragment
730652,"id=""p_nRzvf""><a class=""cross-ref",place,html_fragment
730656,"=eng"">For",people,leading_punct
730709,John 7:51–52,person,scripture_ref
730713,Easter activities</p>,people,html_fragment
730723,Psalm 71:18,person,scripture_ref
730734,hairdresser,people,lowercase_token
730740,Psalm 23:5,person,scripture_ref
730743,"id=""p_bH8rM""><a class=""cross-ref",people,html_fragment
730755,"id=""p_efQ3Q""><a class=""cross-ref",person,html_fragment
730756,"href=""/study/ya-weekly/2024/05/3-truths",concept,html_fragment
730762,John 20:1–13,person,scripture_ref
730763,"id=""p_zpw06""><a class=""cross-ref",person,html_fragment
730767,"id=""p_qv69M"">The Gospel Library",concept,html_fragment
730769,Matthew 22:29–32,person,scripture_ref
730771,"id=""p_uRELb""><a class=""cross-ref",concept,html_fragment
730772,"id=""p_y0e1N""><a class=""cross-ref",people,html_fragment
730774,"href=""/study/ya-weekly/2019/03",concept,html_fragment
730775,"id=""p_p3Pdh"">You",people,html_fragment
730780,Luke 8:2)—so,person,scripture_ref
730790,"id=""p_fYh53""><a",people,html_fragment
730791,"href=""/study/ya-weekly/2019/06",concept,html_fragment
730792,"id=""p_qpSJN""><a class=""cross-ref",person,html_fragment
730793,Carl Kanga Aloo</strong>,person,html_fragment
730797,"id=""p_oIS0h""><a class=""cross-ref",person,html_fragment
730806,"id=""p_dzhZR""><a class=""cross-ref",person,html_fragment
730810,Exodus 23:9,concept,scripture_ref
730811,Exodus 20:14,people,scripture_ref
730812,Leviticus 18,place,scripture_ref
730846,"id=""p_aDOX3""><a",people,html_fragment
730847,"id=""p_oJL0N""><a class=""cross-ref",person,html_fragment
730848,"href=""/study/ya-weekly/2022/05/4-tips-",concept,html_fragment
730849,"href=""/study/ya-weekly/2025/07/3-ways-you-",concept,html_fragment
730876,John 10:37,person,scripture_ref
730883,"id=""p_gk482"">For",place,html_fragment
730884,"href=""/study/liahona/2026/03/13-the-",concept,html_fragment
730891,John 20:18,person,scripture_ref
730903,Luke 22:42)—in,person,scripture_ref
730908,Genesis 21:9–14,concept,scripture_ref
730909,Exodus 7,concept,scripture_ref
730912,"href=""/study/ya-weekly/2022/12",concept,html_fragment
730913,"href=""/study/ya-weekly/2025/03",concept,html_fragment
730918,Exodus 12:19,concept,scripture_ref
730921,"id=""p_dMDBQ""><strong",place,html_fragment
730923,The Living Christ: The Heart of Restoration and Easter</a>,concept,html_fragment
730941,"id=""p_fpo6D"">“The Savior’s",concept,html_fragment
730942,"id=""p_oP9LE"">“An Apostle",person,html_fragment
730943,"id=""p_uB6RY"">“Our Father",concept,html_fragment
730962,Luke 24:24,person,scripture_ref
730965,The Living Christ: The Testimony of the Apostles’”</a></p,concept,html_fragment
730966,"id=""p_iAJc7""><a",person,html_fragment
730968,Jesus Christ”</a></p>,person,html_fragment
730993,"id=""p_g2E76"">The Savior",concept,html_fragment
730994,"id=""p_g2E76"">The Savior",person,html_fragment
731009,John 18:2–3,person,scripture_ref
731025,Luke 2:15–19,person,scripture_ref
731027,Psalm 118:8,person,scripture_ref
731030,"id=""p_vOdDt"">How",person,html_fragment
731119,(1) Tu hermano,place,leading_punct
731120,(2) Tu madre,place,leading_punct
731121,(3) Tu amigo,place,leading_punct
731129,"Cuando soy débil, entonces soyfuerte",work,sentence_fragment_es
731147,sentarme,person,lowercase_token
731158,sempiterna,place,lowercase_token
731205,máquina,person,lowercase_token
731237,prescribió,person,lowercase_token
731240,Levítico 7:16–18,person,scripture_ref
731253,temáis,people,lowercase_token
731295,Entonces y ahora,work,sentence_fragment_es
731306,Números 12:1–11,people,scripture_ref
731319,Jeremías 23:7–8,people,scripture_ref
731355,(3) Spencer,place,leading_punct
731356,(4) Lorenzo Snow—manual Primaria 1,place,leading_punct
731443,descendencia,person,lowercase_token
731466,Malaquías 3:10–11,person,scripture_ref
731469,apogeo,place,lowercase_token
731487,También me,people,sentence_fragment_es
731488,Cuando la vida se pone difícil,work,sentence_fragment_es
731507,Juan 17:6–11,person,scripture_ref
731582,apuro,place,lowercase_token
731590,Hasta la última frontera,work,sentence_fragment_es
731599,Números 21:4–9,people,scripture_ref
731614,Ezequiel 37:15–22,person,scripture_ref
731648,prepara,place,lowercase_token
731649,trabajarán,place,lowercase_token
731700,activación,person,lowercase_token
731721,satisfacían,people,lowercase_token
731735,aceptarían,person,lowercase_token
731777,mecanógrafo,place,lowercase_token
731780,trabajé,person,lowercase_token
731872,timón,place,lowercase_token
731927,gari,place,lowercase_token
731950,alemán,person,lowercase_token
732043,Juan 20:1–22,person,scripture_ref
732138,escuchen,place,lowercase_token
732150,Antes de la mudanza,people,sentence_fragment_es
732201,Después llamó,place,sentence_fragment_es
732202,sane,person,lowercase_token
732248,Hasta los fines de la tierra,work,sentence_fragment_es
732323,Porque Dios,people,sentence_fragment_es
732433,Mateo 5:4–5,person,scripture_ref
732447,empezaré,person,lowercase_token
732449,demostraré,person,lowercase_token
732485,desajustará,person,lowercase_token
732496,Cuando vivía con mi Padre Celestial,work,sentence_fragment_es
732504,Jamás te des por vencido,work,sentence_fragment_es
732661,seleccioné,person,lowercase_token
732698,palabras,person,lowercase_token
732709,bolso,people,lowercase_token
732828,Pedro 1:14,person,scripture_ref
732830,Juan 21:25,person,scripture_ref
732832,Juan 21:20–24 Juan,person,scripture_ref
732833,Nefi 1:1–3 Todas,place,scripture_ref
732844,canción,person,lowercase_token
732845,mostrarlos,person,lowercase_token
732920,Porque Sally sonrió,work,sentence_fragment_es
732979,Juan 20:27–28,person,scripture_ref
732991,Pedro 3:2–3,person,scripture_ref
733011,Acaso el Salvador,person,sentence_fragment_es
733013,Mateo 6:3–4,person,scripture_ref
733048,apagué,place,lowercase_token
733071,novena,place,lowercase_token
733119,infancia,place,lowercase_token
733134,tendría,person,lowercase_token
733186,baño,place,lowercase_token
733279,Hasta que Sobreabunde,work,sentence_fragment_es
733286,contribuciones,person,lowercase_token
733359,severo,person,lowercase_token
733438,pantalón,person,lowercase_token
733489,manchen,place,lowercase_token
733492,insistió,person,lowercase_token
733509,vitalidad,place,lowercase_token
733570,Jamás había sentido un gozo tal,work,sentence_fragment_es
733663,prefirió,people,lowercase_token
733669,tongana,place,lowercase_token
733748,mascullé,person,lowercase_token
733852,adivine,person,lowercase_token
733861,viera,place,lowercase_token
733863,coro,place,lowercase_token
733900,volcán,people,lowercase_token
734014,querrías,place,lowercase_token
734024,opuesta,place,lowercase_token
734051,aguja,person,lowercase_token
734054,obedecí,person,lowercase_token
734136,hallo,person,lowercase_token
734269,wakeboarding,person,lowercase_token
734273,Cuando Rachel,person,sentence_fragment_es
734280,maple,person,lowercase_token
734296,Así llegaré,person,sentence_fragment_es
734313,aceptarnos,person,lowercase_token
734361,termínala,place,lowercase_token
734381,Quizás Annie,person,sentence_fragment_es
734404,Mosíah 13:1–9,person,scripture_ref
734419,satisfecha,person,lowercase_token
734466,santiago 1:5–6,place,scripture_ref
734484,(1) Jesucristo,place,leading_punct
734485,(2) Jesucristo,place,leading_punct
734567,realización,place,lowercase_token
734579,describió,place,lowercase_token
734585,Porque mi maestra me ama,work,sentence_fragment_es
734702,aglomeración,place,lowercase_token
734760,Antes del Renacimiento,place,sentence_fragment_es
734763,retornarían,person,lowercase_token
734867,fiji,place,lowercase_token
734887,Nefi 3:2–8,place,scripture_ref
734888,Mormón 8:1–5,place,scripture_ref
734893,demasía,place,lowercase_token
735113,(1) Debes,place,leading_punct
735114,(2) Tendrás,place,leading_punct
735115,(4),place,leading_punct
735116,(7) Recibirás,place,leading_punct
735154,• Servir,place,leading_punct
735155,• Prepararse,people,leading_punct
735251,Nefi 8:5–11,place,scripture_ref
735314,mejorara,person,lowercase_token
735338,tránsito,person,lowercase_token
735384,sobreabundará,person,lowercase_token
735440,bastará,person,lowercase_token
735445,francés,place,lowercase_token
735508,mencioné,person,lowercase_token
735525,Siempre haré lo justo,work,sentence_fragment_es
735642,daño,place,lowercase_token
735649,adversidades,person,lowercase_token
735722,(1) Éxodo 7:20–21,place,leading_punct
735811,sirvo,place,lowercase_token
735829,(2) Ayúdala,place,leading_punct
735830,(3) Pide,place,leading_punct
735831,(4) Ora,place,leading_punct
735867,Nefi 20:25,place,scripture_ref
735891,autobús,person,lowercase_token
735956,pongo,place,lowercase_token
735966,ardua,person,lowercase_token
735971,Nunca eres lo suficientemente grande,work,sentence_fragment_es
735997,ofrecerías,people,lowercase_token
736110,Porque las tenemos ante nuestros ojos,work,sentence_fragment_es
736130,dale,person,lowercase_token
736162,cuidarlos,person,lowercase_token
736178,enseñarles,person,lowercase_token
736229,Así habló,person,sentence_fragment_es
736234,jamás,place,lowercase_token
736255,riñón,place,lowercase_token
736263,Después Amy,person,sentence_fragment_es
736319,radioterapia,place,lowercase_token
736331,otorgó,people,lowercase_token
736349,controlarán,person,lowercase_token
736371,(1) Busca el,place,leading_punct
736372,(2) Sirve,place,leading_punct
736373,(3) Procura,place,leading_punct
736437,Después me,people,sentence_fragment_es
736450,Hasta que encontrara la verdad,work,sentence_fragment_es
736526,desmenuzará,place,lowercase_token
736592,bríos,place,lowercase_token
736631,(1) Retira,place,leading_punct
