src_id,src_name,rel_type,dst_id,dst_name,src_type
19072,Lehi,FATHER_OF,630243,Nephi Nephi,person
387740,PETER WHITMER,FATHER_OF,31201,David Whitmer,person
43431,Mahujael,FATHER_OF,622796,Mathusael,person
622796,Mathusael,FATHER_OF,30365,Lamech,place
621613,Zebedee Salome,FATHER_OF,19073,James,person
117005,Newell Knight,FATHER_OF,163203,Lydia Knight,person
19097,Joseph,FATHER_OF,19102,Joseph Smith,person
55816,Jochai,FATHER_OF,19581,Simon,place
30365,Lamech,FATHER_OF,459811,Deluge,person
218287,John Steele,SPOUSE_OF,641872,Catherine Campbell Steele,person
19866,Wilford Woodruff,FATHER_OF,592236,Phoebe Amelia Woodruff,person
29850,Lorenzo Snow,FATHER_OF,592506,Milton Snow,person
584821,Idaho,SPOUSE_OF,393665,CHURCH,people
340918,Utah,SPOUSE_OF,434836,Matheson,person
592808,Dan Delos Bradshaw,FATHER_OF,67101,Barbara Bradshaw Smith,person
89066,Samuel Marion Lee,FATHER_OF,584821,Idaho,person
3579,Cain,FATHER_OF,18680,Enoch,person
36070,Mizraim,FATHER_OF,36081,Casluhim,person
673988,Bishop Richard Richardson,SPOUSE_OF,673987,Sister Fay Richardson,people
18663,David,FATHER_OF,75927,King Solomon,person
682714,Julian Rojas,FATHER_OF,682718,Aniceto Rojas,person
116480,Jussi Kemppainen,SPOUSE_OF,116479,Raija Kemppainen,person
261358,Newel,SPOUSE_OF,211811,Elizabeth Ann,person
315743,Spanish,FATHER_OF,366712,France,person
178637,CHARLES,FATHER_OF,271127,Zina Young Card,person
28096,Kish,FATHER_OF,393883,Merarite Levite,person
430822,HEROD'S,SPOUSE_OF,35009,Joanna,people
19498,Peter,FATHER_OF,496967,Aberdeenshire,person
40101,Judith,SPOUSE_OF,477586,Dothaim Manasses,person
29832,William Smith,FATHER_OF,770549,Nancy Maria Smith,person
19583,Hyrum Smith,FATHER_OF,174114,Lovina Smith,person
19092,John,SPOUSE_OF,85544,Annie,person
3251,Mosiah,FATHER_OF,3539,King Benjamin,person
77622,Cassie,SPOUSE_OF,108726,Will,person
701398,Pepe,SPOUSE_OF,735464,Tepahu,person
30740,George,FATHER_OF,340918,Utah,person
707030,Paul Vickery,FATHER_OF,89973,David Todd Christofferson,person
739754,Eulogia,SPOUSE_OF,708970,Delio,person
3549,Jacob,FATHER_OF,18669,Egypt,person
710331,Fiorella,FATHER_OF,8469,Soy,person
18661,Daniel,FATHER_OF,5852,Cuando,person
79341,Doug,SPOUSE_OF,724373,Alice Mae,person
59488,Julie,SPOUSE_OF,212485,Carl,person
88664,Ken,SPOUSE_OF,725861,De Ann,person
29822,Eber,FATHER_OF,36108,Joktan,person
476421,Sabannus,FATHER_OF,415999,Moeth,people
387410,Bathia,FATHER_OF,3249,Moses,people
465606,Hyrcanus,FATHER_OF,416757,Alexander Janneus,person
416918,Josaphias,FATHER_OF,446213,SALIMOTH,person
402110,Hassenuah,FATHER_OF,19106,Judah,person
19549,Ruth,SPOUSE_OF,3565,Boaz,person
18645,Jesus,FATHER_OF,417488,Jeddu,person
37918,Sennacherib,FATHER_OF,418813,Ashurnadin-shum,person
19566,Shaul,FATHER_OF,19580,Simeon,person
36162,Shammah,FATHER_OF,19095,Jonathan,person
12506,Ela,FATHER_OF,36627,Shimei,person
3278,Abraham,FATHER_OF,36138,Jokshan,person
440078,Jezelus,FATHER_OF,420012,Sechenias,person
3519,Gilead,FATHER_OF,34007,Shechem,person
757274,South,FATHER_OF,36635,Jahath,concept
18882,Gog,FATHER_OF,19544,Reuben,person
19210,Leah,FATHER_OF,19873,Zebulun,person
36305,Maacah,FATHER_OF,36344,Shephatiah,person
19581,Simon,FATHER_OF,18645,Jesus,person
35452,Eleazar,FATHER_OF,18645,Jesus,person
421449,Onias II,FATHER_OF,421446,Simon II,people
19097,Joseph,FATHER_OF,465606,Hyrcanus,person
651799,Flavius Clemens,SPOUSE_OF,452141,Flavia Domitilla,person
423499,Enlil,FATHER_OF,420723,Ninip,person
18659,Cyrus,FATHER_OF,425848,Barzia,person
45762,Ptolemy,FATHER_OF,431967,Lysimachus,people
465526,Onias,FATHER_OF,19581,Simon,person
426344,Ninyas,FATHER_OF,426343,Cappodax,people
425607,Assur-nacir-apli,FATHER_OF,421273,Shalmaneser II,place
36515,Abigail,SPOUSE_OF,37676,Nabal,person
426991,Amukkani,FATHER_OF,426990,Musallim-Marduk,person
427278,Durmah-ilani,FATHER_OF,427271,Eri-Akua,person
36312,Jediael,FATHER_OF,427380,Bilham,person
24043,Amoz,FATHER_OF,18674,Prophet,person
36338,Johanan,FATHER_OF,42064,Jaddua,person
425950,Ramses II,FATHER_OF,405120,Menephthah,person
36553,Peleth,FATHER_OF,451326,Reubenite,person
421446,Simon II,FATHER_OF,499863,Onias iii,person
36905,Meonothai,FATHER_OF,19106,Judah,person
43046,Elimelech,FATHER_OF,43052,Mahlon,person
36070,Mizraim,FATHER_OF,434678,Zudim,person
435790,Aharun,FATHER_OF,35452,Eleazar,person
814503,Perdition,FATHER_OF,423360,KJV Dictionary,concept
435981,Orkhan,FATHER_OF,435980,Suleiman,place
436054,Sarabus,FATHER_OF,436053,Aurelius Diogenes,people
436459,Sisygambis,FATHER_OF,401312,Codomannus,people
25524,Jonas,FATHER_OF,19498,Peter,person
436814,Zaraias,FATHER_OF,461715,Eliaonias,person
36898,Eshton,FATHER_OF,19106,Judah,person
392929,Rameses II,FATHER_OF,469909,Minepthah,person
434003,Antigonus,FATHER_OF,33499,Demetrius,person
421439,Antiochus,FATHER_OF,440392,Antiochus IV,person
490792,Ptolemy Philometor,FATHER_OF,92202,Cleopatra,person
37465,Elon,FATHER_OF,18683,Esau,person
18663,David,FATHER_OF,38368,Chileab,person
416757,Alexander Janneus,FATHER_OF,35975,Aristobulus,person
419644,Shagee,FATHER_OF,19095,Jonathan,people
37201,Elpaal,FATHER_OF,36638,Beriah,person
36166,Zibeon,FATHER_OF,466364,Horite,person
442053,Neoptolemos,FATHER_OF,481409,Olympias,people
36165,Shobal,FATHER_OF,442481,Ahan,person
36345,Elkanah,FATHER_OF,25342,Kohath,person
442666,Ebed-Asherah,FATHER_OF,442668,Aziru,place
36679,Immer,FATHER_OF,36709,Hanani,person
36417,Shemaiah,FATHER_OF,33717,Great,person
35434,Joram,FATHER_OF,24105,Uzziah,person
33667,Jason,FATHER_OF,465601,Antipater,person
402966,Seleucus Philopator,FATHER_OF,476211,Demetrius Soter,people
444031,Apollophanes,SPOUSE_OF,444030,Stratonice,people
402966,Seleucus Philopator,FATHER_OF,33499,Demetrius,people
444617,Shalikh,FATHER_OF,804740,ABiR,people
19579,Shem,FATHER_OF,444618,Arfakhshad,person
444618,Arfakhshad,FATHER_OF,444617,Shalikh,person
444622,Yaktan,FATHER_OF,444602,Jurhum,place
37192,Shaharaim,FATHER_OF,37201,Elpaal,person
401111,Mithridates,FATHER_OF,434458,Phraates,place
445641,Megabyzus,FATHER_OF,445643,Zopyrus,person
15527,Potiphera,FATHER_OF,19097,Joseph,person
432333,Ochran,FATHER_OF,42226,Pagiel,person
13058,Asir,SPOUSE_OF,445886,Originally Asirtu,person
426344,Ninyas,FATHER_OF,446052,Cappadox,people
446056,Belos,FATHER_OF,446055,Ninos,people
465601,Antipater,FATHER_OF,18904,Herod,person
446255,Jokshah,FATHER_OF,36142,Dedan,place
19097,Joseph,SPOUSE_OF,40325,Asenath,person
432120,Cyaxares,FATHER_OF,446675,Istuvigu,person
39579,Bebai,FATHER_OF,24876,Jew,person
405760,Dorymenes,FATHER_OF,45762,Ptolemy,people
130029,Edna,SPOUSE_OF,43814,Ecbatana,person
36505,Jerahmeel,FATHER_OF,35069,Ram,person
18915,Isaac,SPOUSE_OF,19199,Laban,person
36951,Rimmon,FATHER_OF,38380,Beeroth,person
36576,Jahdai,FATHER_OF,450940,Calebite,person
36163,Seir,FATHER_OF,36186,Dishan,person
35072,Nahor,FATHER_OF,40000,Chesed,person
18682,Ephraim,FATHER_OF,420093,Sheerah,person
36843,Amaziah,FATHER_OF,36557,Azariah,person
33863,Augustus,SPOUSE_OF,33030,Julia,person
496942,Zorzelleus,FATHER_OF,502970,Augia,person
19872,Zechariah,FATHER_OF,454263,Asaphite,person
36337,Jahaziel,FATHER_OF,454265,Sheconiah,person
36498,Hezron,FATHER_OF,112136,Scrub,person
37051,Adaiah,FATHER_OF,19106,Judah,person
36785,Omri,FATHER_OF,36335,Jehu,person
36417,Shemaiah,FATHER_OF,36330,Joash,person
19076,Zebedee,SPOUSE_OF,35300,Salome,person
36830,Absalom,FATHER_OF,35041,Mattathias,person
38130,Haruz,FATHER_OF,457748,King Amon,person
24105,Uzziah,FATHER_OF,19106,Judah,person
402110,Hassenuah,FATHER_OF,44116,Benjamite,person
757218,Chalphi,FATHER_OF,19108,Judas,concept
457984,Simon Iscariot,FATHER_OF,19108,Judas,person
414091,Kenite,SPOUSE_OF,41789,Jael,person
412361,Tabrimmon,FATHER_OF,413694,Benhadad,person
24296,Laish,FATHER_OF,42261,Palti,person
18873,Gamaliel,FATHER_OF,19581,Simon,person
36907,Jephunneh,FATHER_OF,459240,Instance Caleb,person
393864,Elan,FATHER_OF,37775,Bashemath,people
36167,Anah,FATHER_OF,432429,Oholibamah,person
37465,Elon,FATHER_OF,40238,Adah,person
18917,Ishmael,FATHER_OF,37775,Bashemath,person
36196,Bela,FATHER_OF,37187,Gera,person
406289,Aher,FATHER_OF,459334,Benjaminite,person
42297,Zuar,FATHER_OF,420175,Nethanel,person
36498,Hezron,FATHER_OF,393071,Chelubai,person
459388,Shiftan,FATHER_OF,36784,Kemuel,people
36764,Dodai,FATHER_OF,35452,Eleazar,person
36805,Ahithophel,FATHER_OF,459425,Eliham,person
459429,Esbai,FATHER_OF,36276,Naarai,people
36305,Maacah,FATHER_OF,36304,Hanan,person
468707,Chaos,FATHER_OF,460405,Ialdaboth,people
37037,Tahath,FATHER_OF,464107,An Ephraimite,person
36627,Shimei,FATHER_OF,44116,Benjamite,person
36679,Immer,FATHER_OF,461641,Zodak,person
19084,Jeremiah,FATHER_OF,461799,Amital,person
19088,Jethro,FATHER_OF,3249,Moses,person
387459,Jaddus,SPOUSE_OF,502970,Augia,people
18645,Jesus,FATHER_OF,18893,Habakkuk,person
42059,Azzur,FATHER_OF,36407,Gibeon,person
36335,Jehu,FATHER_OF,37831,Jehoahaz,person
41789,Jael,SPOUSE_OF,414091,Kenite,person
19091,Joel,FATHER_OF,51012,Levite,person
45512,Mariamne,FATHER_OF,18904,Herod,person
92202,Cleopatra,FATHER_OF,45528,Herod Philip,person
18904,Herod,FATHER_OF,35975,Aristobulus,person
465606,Hyrcanus,FATHER_OF,45512,Mariamne,person
36457,Hosah,FATHER_OF,36411,Merari,person
392929,Rameses II,FATHER_OF,465967,Seti Merenptah II,person
18917,Ishmael,FATHER_OF,36124,Kedar,person
394331,Rameses,FATHER_OF,394327,Merenptah,person
467282,Karamat,FATHER_OF,18669,Egypt,place
37187,Gera,FATHER_OF,44116,Benjamite,person
37026,Uzzi,FATHER_OF,44116,Benjamite,person
467500,Billama,FATHER_OF,467499,Mekubi,place
467549,Te-umman,FATHER_OF,467558,Undasi,person
3247,Aaron,SPOUSE_OF,392037,Nashon,person
3580,Caleb,FATHER_OF,36165,Shobal,person
19746,Solomon,FATHER_OF,469441,Menelek,person
418627,SELEUCUS,FATHER_OF,476211,Demetrius Soter,person
494839,Accos,FATHER_OF,19092,John,person
36352,Jeroham,FATHER_OF,44116,Benjamite,person
19086,Jeroboam,FATHER_OF,19872,Zechariah,person
36689,Jaaziah,FATHER_OF,470437,Merarite Levitt,person
36727,Joah,FATHER_OF,470468,Gershomite Levite,person
38164,Kareah,FATHER_OF,454053,Johnnan,person
36843,Amaziah,FATHER_OF,19222,Kings,person
205268,Vespasian,FATHER_OF,19757,Titus,people
38002,Jehoash,FATHER_OF,309015,Jeroboam II,person
36168,Dishon,FATHER_OF,466364,Horite,person
36788,Pedaiah,FATHER_OF,452245,Zebidah,person
600279,Aristobulus II,FATHER_OF,33318,Alexander,person
445885,Ishtar,SPOUSE_OF,472809,Dumuzu,person
437076,Philip II,FATHER_OF,33479,Thessalonica,people
465960,Hattusil,FATHER_OF,465966,Dudhalia,person
444465,ARAB,FATHER_OF,36673,Shecaniah,people
37092,Puah,FATHER_OF,428903,JUDGES,person
418627,SELEUCUS,FATHER_OF,33499,Demetrius,person
400911,Astyages,FATHER_OF,425842,Amytis,person
42130,Sanballat,FATHER_OF,425852,Dalayah,person
33546,Claudius,FATHER_OF,476041,Octavia,person
445965,Shamash,SPOUSE_OF,477401,Malkatu,person
36830,Absalom,FATHER_OF,19095,Jonathan,person
475835,Nabunaid,FATHER_OF,19412,Nebuchadnezzar,person
19746,Solomon,FATHER_OF,478582,Tappath,person
37398,Hazael,FATHER_OF,478649,Benhadad III,person
37398,Hazael,FATHER_OF,413694,Benhadad,person
36638,Beriah,FATHER_OF,420093,Sheerah,person
33863,Augustus,FATHER_OF,33030,Julia,person
39709,Henadad,FATHER_OF,478209,Bavvai,person
36648,Mahli,FATHER_OF,51012,Levite,person
36430,Maaseiah,FATHER_OF,44116,Benjamite,person
19529,Philip,FATHER_OF,116830,Macedonian,person
33365,Aretas,FATHER_OF,27544,Antipas,person
39300,Zohar,FATHER_OF,442679,Hittite,person
18917,Ishmael,FATHER_OF,18683,Esau,person
36792,Iddo,FATHER_OF,36225,Abinadab,person
36411,Merari,FATHER_OF,36648,Mahli,person
37192,Shaharaim,FATHER_OF,41777,Benjamites,person
423059,Chuzas,SPOUSE_OF,35009,Joanna,person
35041,Mattathias,FATHER_OF,19092,John,person
36797,Chelub,FATHER_OF,19106,Judah,person
44745,King Saul,FATHER_OF,36447,Merab,person
444263,Gennaeus,FATHER_OF,421434,Apollonius,person
37192,Shaharaim,FATHER_OF,44116,Benjamite,person
39687,Tobiah,FATHER_OF,36724,Jehohanan,person
18680,Enoch,FATHER_OF,19574,Seth,person
37433,Micaiah,FATHER_OF,36202,Achbor,person
36434,Jeiel,FATHER_OF,44116,Benjamite,person
35072,Nahor,SPOUSE_OF,36573,Haran,person
483628,Nathaiah,FATHER_OF,18917,Ishmael,place
36627,Shimei,FATHER_OF,19095,Jonathan,person
18910,Hosea,SPOUSE_OF,36061,Gomer,person
19077,Japheth,FATHER_OF,36061,Gomer,person
19077,Japheth,FATHER_OF,36063,Javan,person
486299,Drimylus,FATHER_OF,24876,Jew,people
19875,Zedekiah,FATHER_OF,27758,Mulek,person
3278,Abraham,SPOUSE_OF,36136,Keturah,person
3549,Jacob,FATHER_OF,19213,Levi,person
30740,George,SPOUSE_OF,31138,Smith,person
763402,Birchri,FATHER_OF,36072,Sheba,people
765216,Lehi Nephi,FATHER_OF,18918,Nephi,people
3289,Adam,FATHER_OF,769663,Sitil,person
566293,Brian Hales,SPOUSE_OF,768330,Laura Hales,person
19913,Zeniff,FATHER_OF,29121,King Noah,person
624772,ISIS,FATHER_OF,398694,Horus,people
19583,Hyrum Smith,SPOUSE_OF,55494,Mary Fielding,person
34317,Rabbi,FATHER_OF,775161,Rabbi Yosei,person
226745,Lewis Bidamon,FATHER_OF,777081,Charles Bidamon,person
351670,Sylvia Lyon,FATHER_OF,341952,Josephine Lyon,person
44924,Osiris,FATHER_OF,398694,Horus,person
528360,Odin,FATHER_OF,783870,Baldur,people
788817,Smail,FATHER_OF,788832,Meho,place
425950,Ramses II,FATHER_OF,557313,Merneptah,person
792166,Lynn Paul,FATHER_OF,792138,K-Lynn Paul,person
794303,Ahimelek,FATHER_OF,35320,Abiathar,people
612355,william law,FATHER_OF,18650,Law,person
19750,Stephen,SPOUSE_OF,796897,Diane Timmerman,person
398694,Horus,FATHER_OF,576955,Duamutef,person
18654,Oliver Cowdery,SPOUSE_OF,18676,Elizabeth,person
19479,Pahoran,FATHER_OF,806155,Paanchi,person
19529,Philip,FATHER_OF,33318,Alexander,person
3539,King Benjamin,FATHER_OF,81981,King Mosiah,person
30121,John Johnson,FATHER_OF,379773,Marinda Nancy Johnson,person
38154,Elnathan,FATHER_OF,812544,Konyahu,person
391545,Nephihah,FATHER_OF,814050,Zarahemla Parhoron,person
19072,Lehi,FATHER_OF,19097,Joseph,person
18918,Nephi,FATHER_OF,3416,Amos,person
502148,El Elyon,FATHER_OF,416114,Yahweh,people
18680,Enoch,SPOUSE_OF,40163,Dinah,person
457559,Jacob-Israel,FATHER_OF,18660,Dan,person
18910,Hosea,FATHER_OF,36904,Seraiah,person
